File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
F:\benchmark\smartmontools-6.4\dev_interface.cpp,ata_in_regs_48bit::ata_in_regs_48bit(),1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,ata_out_regs_48bit::ata_out_regs_48bit(),1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,ata_cmd_in::ata_cmd_in(),1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,ata_cmd_out::ata_cmd_out(),1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,ata_device::ata_pass_through(const ata_cmd_in & in),3,3,3,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,"ata_device::ata_cmd_is_supported(const ata_cmd_in & in, unsigned flags, const char * type )",45,37,20,16,4,0,4,16,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,ata_device::ata_identify_is_cached() const,2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,tunnelled_device_base::tunnelled_device_base(smart_device * tunnel_dev),1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,throw(),2,2,2,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,tunnelled_device_base::is_open() const,2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,tunnelled_device_base::open(),6,6,4,5,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,tunnelled_device_base::close(),6,6,4,5,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,tunnelled_device_base::owns(const smart_device * dev) const,2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,tunnelled_device_base::release(const smart_device * dev),3,3,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,smart_interface::get_os_version_str(),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,smart_interface::get_valid_dev_types_str(),10,8,6,2,0,0,2,3,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,smart_interface::get_app_examples(const char * ),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,smart_interface::get_timer_usec(),27,27,16,6,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,smart_interface::disable_system_auto_standby(bool ),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,"smart_interface::set_err(int no, const char * msg, ...)",8,8,7,3,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,smart_interface::set_err(int no),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,"smart_interface::set_err_var(smart_device::error_info * err, int no)",6,6,5,2,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,smart_interface::get_msg_for_errno(int no),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,"smart_interface::get_smart_device(const char * name, const char * type)",56,45,32,18,5,0,6,37,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,"smart_interface::get_custom_smart_device(const char * , const char * )",2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_interface.cpp,smart_interface::get_valid_custom_dev_types_str(),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_legacy.cpp,throw(),3,3,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_legacy.cpp,legacy_smart_device::is_open() const,2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_legacy.cpp,legacy_smart_device::open(),7,7,6,3,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_legacy.cpp,legacy_smart_device::close(),7,7,6,3,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_legacy.cpp,"legacy_ata_device::legacy_ata_device(smart_interface * intf, const char * dev_name, const char * req_type)",1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_legacy.cpp,"legacy_ata_device::ata_command_interface(smart_command_set command, int select, char * data)",2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_legacy.cpp,"legacy_scsi_device::legacy_scsi_device(smart_interface * intf, const char * dev_name, const char * req_type)",1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_legacy.cpp,legacy_scsi_device::scsi_pass_through(scsi_cmnd_io * iop),7,7,6,3,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_legacy.cpp,legacy_scsi_device::autodetect_open(),43,25,19,12,7,0,11,65,
F:\benchmark\smartmontools-6.4\dev_legacy.cpp,legacy_smart_interface::get_app_examples(const char * appname),4,4,3,2,0,2,0,10,
F:\benchmark\smartmontools-6.4\dev_legacy.cpp,"legacy_smart_interface::get_ata_device(const char * name, const char * type)",2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_legacy.cpp,"legacy_smart_interface::get_scsi_device(const char * name, const char * type)",2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_legacy.cpp,legacy_smart_interface::autodetect_smart_device(const char * name),7,6,5,2,0,0,1,5,
F:\benchmark\smartmontools-6.4\dev_legacy.cpp,"free_devnames(char * * devnames, int numdevs)",5,5,4,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\dev_legacy.cpp,"legacy_smart_interface::scan_smart_devices(smart_device_list & devlist, const char * type, const char * pattern )",44,38,28,14,4,0,2,5,
F:\benchmark\smartmontools-6.4\dev_legacy.cpp,smart_interface::init(),3,3,3,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\knowndrives.cpp,drive_database::drive_database(),1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\knowndrives.cpp,drive_database::~drive_database(),3,3,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\knowndrives.cpp,drive_database::operator[](unsigned i),3,3,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\knowndrives.cpp,drive_database::push_back(const drive_settings & src),8,8,8,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\knowndrives.cpp,drive_database::copy_string(const char * src),11,11,9,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\knowndrives.cpp,is_usb_modelfamily(const char * modelfamily),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\knowndrives.cpp,is_usb_entry(const drive_settings * dbentry),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\knowndrives.cpp,"compile(regular_expression & regex, const char *pattern)",8,8,5,3,0,0,0,0,
F:\benchmark\smartmontools-6.4\knowndrives.cpp,"match(const char * pattern, const char * str)",5,5,4,3,0,0,0,0,
F:\benchmark\smartmontools-6.4\knowndrives.cpp,"lookup_drive(const char * model, const char * firmware)",26,16,9,9,5,0,5,23,
F:\benchmark\smartmontools-6.4\knowndrives.cpp,"parse_db_presets(const char * presets, ata_vendor_attr_defs * defs, firmwarebug_defs * firmwarebugs, std::string * type)",31,27,17,13,1,0,3,14,
F:\benchmark\smartmontools-6.4\knowndrives.cpp,"parse_presets(const char * presets, ata_vendor_attr_defs & defs, firmwarebug_defs & firmwarebugs)",2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\knowndrives.cpp,"parse_usb_type(const char * presets, std::string & type)",2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\knowndrives.cpp,"parse_usb_names(const char * names, usb_dev_info & info)",9,9,6,2,0,0,0,0,
F:\benchmark\smartmontools-6.4\knowndrives.cpp,"lookup_usb_device(int vendor_id, int product_id, int bcd_device, usb_dev_info & info, usb_dev_info & info2)",51,34,23,13,7,1,10,60,
F:\benchmark\smartmontools-6.4\knowndrives.cpp,showonepreset(const drive_settings * dbentry),107,91,57,28,8,1,8,53,
F:\benchmark\smartmontools-6.4\knowndrives.cpp,showallpresets(),20,15,10,3,3,0,2,15,
F:\benchmark\smartmontools-6.4\knowndrives.cpp,"showmatchingpresets(const char *model, const char *firmware)",29,27,12,7,1,0,1,1,
F:\benchmark\smartmontools-6.4\knowndrives.cpp,show_presets(const ata_identify_device * drive),27,20,10,1,3,0,4,30,
F:\benchmark\smartmontools-6.4\knowndrives.cpp,"lookup_drive_apply_presets( const ata_identify_device * drive, ata_vendor_attr_defs & defs, firmwarebug_defs & firmwarebugs)",17,12,9,5,2,0,3,13,
F:\benchmark\smartmontools-6.4\knowndrives.cpp,stdin_iterator::get(),4,4,4,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\knowndrives.cpp,stdin_iterator::fail() const,2,2,2,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\knowndrives.cpp,"skip_white(parse_ptr src, const char * path, int & line)",42,37,22,13,3,0,2,7,
F:\benchmark\smartmontools-6.4\knowndrives.cpp,"get_token(parse_ptr src, token_info & token, const char * path, int & line)",54,46,36,12,4,0,4,11,
F:\benchmark\smartmontools-6.4\os_darwin.cpp,throw(),3,3,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_darwin.cpp,darwin_smart_device::is_open() const,2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_darwin.cpp,is_smart_capable(io_object_t dev),36,28,15,8,4,0,4,30,
F:\benchmark\smartmontools-6.4\os_darwin.cpp,darwin_smart_device::open(),99,74,45,18,13,0,12,49,
F:\benchmark\smartmontools-6.4\os_darwin.cpp,darwin_smart_device::close(),9,9,7,3,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_darwin.cpp,"make_device_names(char*** devlist, const char* name)",58,49,33,16,6,0,3,21,
F:\benchmark\smartmontools-6.4\os_darwin.cpp,"darwin_ata_device::darwin_ata_device(smart_interface * intf, const char * dev_name, const char * req_type)",1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_darwin.cpp,"darwin_ata_device::ata_pass_through(const ata_cmd_in & in, ata_cmd_out & out)",112,109,66,34,2,5,1,18,
F:\benchmark\smartmontools-6.4\os_darwin.cpp,darwin_smart_interface::get_app_examples(const char * appname),4,4,3,3,0,1,0,5,
F:\benchmark\smartmontools-6.4\os_darwin.cpp,"darwin_smart_interface::get_ata_device(const char * name, const char * type)",2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_darwin.cpp,"darwin_smart_interface::get_scsi_device(const char *, const char *)",2,2,2,1,0,1,0,6,
F:\benchmark\smartmontools-6.4\os_darwin.cpp,darwin_smart_interface::autodetect_smart_device(const char * name),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_darwin.cpp,"free_devnames(char * * devnames, int numdevs)",4,4,3,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_darwin.cpp,"darwin_smart_interface::scan_smart_devices(smart_device_list & devlist, const char * type, const char * pattern )",27,23,17,9,2,0,2,5,
F:\benchmark\smartmontools-6.4\os_darwin.cpp,smart_interface::init(),3,3,3,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,"printwarning(int msgNo, const char* extra)",21,17,11,3,4,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,"reallocf(void *ptr, size_t size)",5,5,4,2,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,throw(),3,3,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_smart_device::is_open() const,2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_smart_device::open(),7,7,6,3,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_smart_device::close(),10,7,6,2,2,0,1,4,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,"freebsd_ata_device::freebsd_ata_device(smart_interface * intf, const char * dev_name, const char * req_type)",1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,"freebsd_ata_device::do_cmd( struct ata_ioc_request* request, bool is_48bit_cmd)",6,6,6,2,0,1,0,9,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,"freebsd_ata_device::ata_pass_through(const ata_cmd_in & in, ata_cmd_out & out)",86,70,42,18,12,4,4,41,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_atacam_device::open(),9,8,7,3,1,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_atacam_device::close(),4,4,4,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,"freebsd_atacam_device::do_cmd( struct ata_ioc_request* request, bool is_48bit_cmd)",74,56,35,9,11,1,7,37,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,"freebsd_escalade_device::freebsd_escalade_device(smart_interface * intf, const char * dev_name, int escalade_type, int disknum)",2,2,2,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_escalade_device::open(),10,9,8,3,1,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,"freebsd_escalade_device::ata_pass_through(const ata_cmd_in & in, ata_cmd_out & out)",166,113,85,25,16,6,37,297,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,"freebsd_highpoint_device::freebsd_highpoint_device(smart_interface * intf, const char * dev_name, unsigned char controller, unsigned char channel, unsigned char port)",3,3,3,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_highpoint_device::open(),10,9,8,3,1,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,"freebsd_highpoint_device::ata_command_interface(smart_command_set command, int select, char * data)",151,130,93,26,16,0,5,34,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_scsi_device::open(),9,8,7,3,1,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_scsi_device::close(),4,4,4,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,"freebsd_scsi_device::freebsd_scsi_device(smart_interface * intf, const char * dev_name, const char * req_type)",1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_scsi_device::scsi_pass_through(scsi_cmnd_io * iop),151,128,70,38,15,10,8,97,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,"freebsd_areca_ata_device::freebsd_areca_ata_device(smart_interface * intf, const char * dev_name, int disknum, int encnum)",4,4,4,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_areca_ata_device::autodetect_open(),24,17,13,5,4,1,3,13,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_areca_ata_device::arcmsr_do_scsi_io(struct scsi_cmnd_io * iop),16,12,8,5,3,0,1,2,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_areca_ata_device::arcmsr_lock(),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_areca_ata_device::arcmsr_unlock(),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,"freebsd_areca_scsi_device::freebsd_areca_scsi_device(smart_interface * intf, const char * dev_name, int disknum, int encnum)",4,4,4,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_areca_scsi_device::autodetect_open(),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_areca_scsi_device::arcmsr_do_scsi_io(struct scsi_cmnd_io * iop),15,12,8,5,2,0,1,2,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_areca_scsi_device::arcmsr_lock(),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_areca_scsi_device::arcmsr_unlock(),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_cciss_device::open(),9,9,8,3,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,"freebsd_cciss_device::freebsd_cciss_device(smart_interface * intf, const char * dev_name, unsigned char disknum)",2,2,2,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_cciss_device::scsi_pass_through(scsi_cmnd_io * iop),7,6,5,4,0,0,1,2,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_scsi_device::autodetect_open(),58,38,27,15,8,0,12,72,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_smart_interface::get_os_version_str(),4,4,4,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_smart_interface::get_app_examples(const char * appname),4,4,3,3,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,"freebsd_smart_interface::get_ata_device(const char * name, const char * type)",2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,"freebsd_smart_interface::get_atacam_device(const char * name, const char * type)",2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,"freebsd_smart_interface::get_scsi_device(const char * name, const char * type)",2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,"get_dev_names_cam(std::vector<std::string> & names, bool show_all)",111,85,70,19,14,4,12,92,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,get_dev_names_ata(char*** names),77,67,61,16,9,5,1,42,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,"freebsd_smart_interface::scan_smart_devices(smart_device_list & devlist, const char * type, const char * pattern )",49,43,30,17,4,2,2,17,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,"usbdevinfo(int f, int a, int rec, int busno, unsigned short & vendor_id, unsigned short & product_id, unsigned short & version)",44,37,27,14,4,0,3,5,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,"usbdevlist(int busno,unsigned short & vendor_id, unsigned short & product_id, unsigned short & version)",77,64,49,18,12,3,1,13,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_smart_interface::autodetect_smart_device(const char * name),104,86,62,30,4,4,14,90,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,"freebsd_smart_interface::get_custom_smart_device(const char * name, const char * type)",92,80,58,35,6,0,6,18,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,freebsd_smart_interface::get_valid_custom_dev_types_str(),6,6,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_freebsd.cpp,smart_interface::init(),3,3,3,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_generic.cpp,unsupported(),24,20,11,1,4,0,0,0,
F:\benchmark\smartmontools-6.4\os_generic.cpp,print_smartctl_examples(),25,25,5,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_generic.cpp,generic_smart_interface::get_os_version_str(),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_generic.cpp,generic_smart_interface::get_app_examples(const char * appname),4,4,3,2,0,2,0,10,
F:\benchmark\smartmontools-6.4\os_generic.cpp,"generic_smart_interface::get_ata_device(const char * name, const char * type)",6,5,5,1,1,0,0,0,
F:\benchmark\smartmontools-6.4\os_generic.cpp,"generic_smart_interface::get_scsi_device(const char * name, const char * type)",6,5,5,1,1,0,0,0,
F:\benchmark\smartmontools-6.4\os_generic.cpp,generic_smart_interface::autodetect_smart_device(const char * name),6,4,4,1,1,0,1,9,
F:\benchmark\smartmontools-6.4\os_generic.cpp,"generic_smart_interface::scan_smart_devices(smart_device_list & devlist, const char * type, const char * pattern )",7,6,6,1,1,0,0,0,
F:\benchmark\smartmontools-6.4\os_generic.cpp,"generic_smart_interface::get_custom_smart_device(const char * name, const char * type)",6,5,5,1,1,0,0,0,
F:\benchmark\smartmontools-6.4\os_generic.cpp,generic_smart_interface::get_valid_custom_dev_types_str(),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_generic.cpp,smart_interface::init(),3,3,3,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,throw(),3,3,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_smart_device::is_open() const,2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_smart_device::open(),28,17,9,8,4,0,7,47,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_smart_device::close(),5,5,4,3,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"linux_ata_device::linux_ata_device(smart_interface * intf, const char * dev_name, const char * req_type)",1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"linux_ata_device::ata_command_interface(smart_command_set command, int select, char * data)",222,142,109,37,23,0,57,458,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"sg_io_cmnd_io(int dev_fd, struct scsi_cmnd_io * iop, int report, int unknown)",138,129,77,33,6,2,3,34,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"sisc_cmnd_io(int dev_fd, struct scsi_cmnd_io * iop, int report)",110,106,69,29,4,2,0,17,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"do_normal_scsi_cmnd_io(int dev_fd, struct scsi_cmnd_io * iop, int report)",27,19,13,7,1,2,7,70,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"linux_scsi_device::linux_scsi_device(smart_interface * intf, const char * dev_name, const char * req_type, bool scanning )",1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_scsi_device::scsi_pass_through(scsi_cmnd_io * iop),5,5,4,3,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"linux_aacraid_device::linux_aacraid_device(smart_interface *intf, const char *dev_name, unsigned int host, unsigned int channel, unsigned int device)",3,3,3,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,throw(),1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_aacraid_device::open(),45,29,20,14,11,0,5,46,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_aacraid_device::scsi_pass_through(scsi_cmnd_io *iop),142,106,71,21,31,2,5,35,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"linux_megaraid_device::linux_megaraid_device(smart_interface *intf, const char *dev_name, unsigned int bus, unsigned int tgt)",3,3,3,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,throw(),3,3,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_megaraid_device::autodetect_open(),38,25,19,12,7,1,6,27,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_megaraid_device::open(),55,50,36,16,2,1,3,22,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_megaraid_device::close(),6,6,5,2,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_megaraid_device::scsi_pass_through(scsi_cmnd_io *iop),52,44,24,16,5,3,3,30,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"linux_megaraid_device::megasas_cmd(int cdbLen, void *cdb, int dataLen, void *data, int , void * , int , int dxfer_dir)",57,53,42,12,4,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"linux_megaraid_device::megadev_cmd(int cdbLen, void *cdb, int dataLen, void *data, int , void * , int , int )",38,30,26,5,7,1,1,7,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"linux_cciss_device::linux_cciss_device(smart_interface * intf, const char * dev_name, unsigned char disknum)",2,2,2,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_cciss_device::scsi_pass_through(scsi_cmnd_io * iop),5,5,4,3,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"linux_escalade_device::linux_escalade_device(smart_interface * intf, const char * dev_name, escalade_type_t escalade_type, int disknum)",2,2,2,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"setup_3ware_nodes(const char *nodename, const char *driver_name)",140,122,81,36,6,1,12,102,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_escalade_device::open(),17,13,6,4,0,0,4,31,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"linux_escalade_device::ata_pass_through(const ata_cmd_in & in, ata_cmd_out & out)",200,136,93,32,18,9,46,402,
F:\benchmark\smartmontools-6.4\os_linux.cpp,find_areca_in_proc(),44,33,28,10,4,0,7,41,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"linux_areca_ata_device::linux_areca_ata_device(smart_interface * intf, const char * dev_name, int disknum, int encnum)",4,4,4,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_areca_ata_device::autodetect_open(),24,17,13,5,4,1,3,13,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_areca_ata_device::arcmsr_do_scsi_io(struct scsi_cmnd_io * iop),17,13,9,5,3,0,1,2,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_areca_ata_device::arcmsr_lock(),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_areca_ata_device::arcmsr_unlock(),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"linux_areca_scsi_device::linux_areca_scsi_device(smart_interface * intf, const char * dev_name, int disknum, int encnum)",4,4,4,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_areca_scsi_device::autodetect_open(),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_areca_scsi_device::arcmsr_do_scsi_io(struct scsi_cmnd_io * iop),17,13,9,5,3,0,1,2,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_areca_scsi_device::arcmsr_lock(),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_areca_scsi_device::arcmsr_unlock(),2,2,2,1,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"linux_marvell_device::linux_marvell_device(smart_interface * intf, const char * dev_name, const char * req_type)",1,1,1,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"linux_marvell_device::ata_command_interface(smart_command_set command, int select, char * data)",123,98,75,28,6,4,19,163,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"linux_highpoint_device::linux_highpoint_device(smart_interface * intf, const char * dev_name, unsigned char controller, unsigned char channel, unsigned char port)",3,3,3,0,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"linux_highpoint_device::ata_command_interface(smart_command_set command, int select, char * data)",181,159,126,37,22,10,0,21,
F:\benchmark\smartmontools-6.4\os_linux.cpp,printwarning(smart_command_set command),26,24,17,1,2,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_scsi_device::autodetect_open(),89,62,44,23,11,1,16,97,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"read_id(const std::string & path, unsigned short & id)",8,8,7,3,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"get_usb_id(const char * name, unsigned short & vendor_id, unsigned short & product_id, unsigned short & version)",33,21,14,12,5,0,7,35,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_smart_interface::get_os_version_str(),6,6,4,3,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,linux_smart_interface::get_app_examples(const char * appname),4,4,3,3,0,0,0,0,
F:\benchmark\smartmontools-6.4\os_linux.cpp,"linux_smart_interface::get_dev_list(smart_device_list & devlist, const char * pattern, bool scan_ata, bool scan_scsi, const char * req_type, bool autodetect)",91,64,45,14,8,3,19,176,
