File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexCompress.cpp,"Decompress( const Image* cImages, size_t nimages, const TexMetadata& metadata, DXGI_FORMAT format, ScratchImage& images )",67,54,34,22,11,0,2,16,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexConvert.cpp,round_to_nearest( float x ),17,14,10,7,2,0,1,4,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexConvert.cpp,"_CopyScanline(_When_(pDestination == pSource, _Inout_updates_bytes_(outSize)) _When_(pDestination != pSource, _Out_writes_bytes_(outSize)) LPVOID pDestination, _In_ size_t outSize, _In_reads_bytes_(inSize) LPCVOID pSource, _In_ size_t inSize, _In_ DXGI_FORMAT format, _In_ DWORD flags)",215,195,104,23,12,2,8,29,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexConvert.cpp,"_SwizzleScanline( LPVOID pDestination, size_t outSize, LPCVOID pSource, size_t inSize, DXGI_FORMAT format, DWORD flags )",104,87,52,10,12,1,5,54,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexConvert.cpp,"_ExpandScanline( LPVOID pDestination, size_t outSize, DXGI_FORMAT outFormat, LPCVOID pSource, size_t inSize, DXGI_FORMAT inFormat, DWORD flags )",80,61,42,14,16,1,3,10,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexConvert.cpp,"_LoadScanline( XMVECTOR* pDestination, size_t count, LPCVOID pSource, size_t size, DXGI_FORMAT format )",505,438,240,133,66,1,1,12,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexConvert.cpp,"_StoreScanline( LPVOID pDestination, size_t size, DXGI_FORMAT format, const XMVECTOR* pSource, size_t count )",521,443,252,106,75,2,3,33,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexConvert.cpp,"_ConvertToR32G32B32A32( const Image& srcImage, ScratchImage& image )",36,30,20,12,6,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexConvert.cpp,"_ConvertFromR32G32B32A32( const Image& srcImage, const Image& destImage )",22,16,11,8,6,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexConvert.cpp,"_ConvertFromR32G32B32A32( const Image& srcImage, DXGI_FORMAT format, ScratchImage& image )",23,19,13,9,4,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexConvert.cpp,"_ConvertFromR32G32B32A32( const Image* srcImages, size_t nimages, const TexMetadata& metadata, DXGI_FORMAT format, ScratchImage& result )",63,51,35,17,12,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexConvert.cpp,_TableEncodeGamma22( FXMVECTOR v ),19,14,12,2,5,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexConvert.cpp,_TableDecodeGamma22( FXMVECTOR v ),18,14,12,2,4,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexConvert.cpp,"_ConvertCompare( void *context, const void* ptr1, const void *ptr2 )",6,6,6,1,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexConvert.cpp,_GetConvertFlags( DXGI_FORMAT format ),16,14,10,2,1,0,1,7,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexConvert.cpp,"_ConvertScanline( XMVECTOR* pBuffer, size_t count, DXGI_FORMAT outFormat, DXGI_FORMAT inFormat, DWORD flags )",269,225,129,41,18,0,26,160,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexConvert.cpp,"_UseWICConversion( _In_ DWORD filter, _In_ DXGI_FORMAT sformat, _In_ DXGI_FORMAT tformat, _Out_ WICPixelFormatGUID& pfGUID, _Out_ WICPixelFormatGUID& targetGUID )",86,61,27,22,13,0,12,129,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexConvert.cpp,"_ConvertUsingWIC( _In_ const Image& srcImage, _In_ const WICPixelFormatGUID& pfGUID, _In_ const WICPixelFormatGUID& targetGUID, _In_ DWORD filter, _In_ float threshold, _In_ const Image& destImage )",40,29,20,13,8,0,3,42,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexConvert.cpp,"_Convert( _In_ const Image& srcImage, _In_ DWORD filter, _In_ const Image& destImage )",28,21,15,10,7,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexConvert.cpp,"Convert( const Image& srcImage, DXGI_FORMAT format, DWORD filter, float threshold, ScratchImage& image )",45,37,20,18,8,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexConvert.cpp,"Convert( const Image* srcImages, size_t nimages, const TexMetadata& metadata, DXGI_FORMAT format, DWORD filter, float threshold, ScratchImage& result )",76,63,36,25,13,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexD3D11.cpp,"_Capture( _In_ ID3D11DeviceContext* pContext, _In_ ID3D11Resource* pSource, _In_ const TexMetadata& metadata, _In_ const ScratchImage& result )",118,94,62,27,22,0,2,10,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexD3D11.cpp,"IsSupportedTexture( ID3D11Device* pDevice, const TexMetadata& metadata )",183,148,56,95,30,14,5,53,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexD3D11.cpp,"CreateTexture( ID3D11Device* pDevice, const Image* srcImages, size_t nimages, const TexMetadata& metadata, ID3D11Resource** ppResource )",4,4,2,1,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexD3D11.cpp,"CreateTextureEx( ID3D11Device* pDevice, const Image* srcImages, size_t nimages, const TexMetadata& metadata, D3D11_USAGE usage, unsigned int bindFlags, unsigned int cpuAccessFlags, unsigned int miscFlags, bool forceSRGB, ID3D11Resource** ppResource )",179,138,91,48,33,0,8,75,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexD3D11.cpp,"CreateShaderResourceView( ID3D11Device* pDevice, const Image* srcImages, size_t nimages, const TexMetadata& metadata, ID3D11ShaderResourceView** ppSRV )",4,4,2,1,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexD3D11.cpp,"CreateShaderResourceViewEx( ID3D11Device* pDevice, const Image* srcImages, size_t nimages, const TexMetadata& metadata, D3D11_USAGE usage, unsigned int bindFlags, unsigned int cpuAccessFlags, unsigned int miscFlags, bool forceSRGB, ID3D11ShaderResourceView** ppSRV )",82,72,45,16,10,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexD3D11.cpp,"CaptureTexture( ID3D11Device* pDevice, ID3D11DeviceContext* pContext, ID3D11Resource* pSource, ScratchImage& result )",213,167,131,40,45,0,1,9,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexDDS.cpp,"_GetDXGIFormat( const DDS_PIXELFORMAT& ddpf, DWORD flags, _Inout_ DWORD& convFlags )",48,40,20,18,7,0,1,4,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexDDS.cpp,"_DecodeDDSHeader( _In_reads_bytes_(size) LPCVOID pSource, size_t size, DWORD flags, _Out_ TexMetadata& metadata, _Inout_ DWORD& convFlags )",214,166,104,49,39,0,9,79,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexDDS.cpp,"_EncodeDDSHeader( const TexMetadata& metadata, DWORD flags, LPVOID pDestination, size_t maxsize, size_t& required )",229,189,120,47,37,10,3,52,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexDDS.cpp,_FindLegacyFormat( DWORD flags ),21,19,10,2,2,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexDDS.cpp,"_LegacyExpandScanline( _Out_writes_bytes_(outSize) LPVOID pDestination, size_t outSize, _In_ DXGI_FORMAT outFormat, _In_reads_bytes_(inSize) LPCVOID pSource, size_t inSize, _In_ TEXP_LEGACY_FORMAT inFormat, _In_reads_opt_(256) const uint32_t* pal8, _In_ DWORD flags )",204,154,101,34,40,1,10,41,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexDDS.cpp,"_CopyImage( _In_reads_bytes_(size) const void* pPixels, _In_ size_t size, _In_ const TexMetadata& metadata, _In_ DWORD cpFlags, _In_ DWORD convFlags, _In_reads_opt_(256) const uint32_t *pal8, _In_ const ScratchImage& image )",215,188,90,59,27,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexDDS.cpp,"_CopyImageInPlace( DWORD convFlags, _In_ const ScratchImage& image )",39,31,19,11,8,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexDDS.cpp,"GetMetadataFromDDSMemory( LPCVOID pSource, size_t size, DWORD flags, TexMetadata& metadata )",6,5,4,3,1,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexDDS.cpp,"GetMetadataFromDDSFile( LPCWSTR szFile, DWORD flags, TexMetadata& metadata )",56,44,25,15,8,1,4,54,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexDDS.cpp,"LoadFromDDSMemory( LPCVOID pSource, size_t size, DWORD flags, TexMetadata* metadata, ScratchImage& image )",45,37,26,14,8,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexDDS.cpp,"LoadFromDDSFile( LPCWSTR szFile, DWORD flags, TexMetadata* metadata, ScratchImage& image )",167,134,78,48,27,1,6,71,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexDDS.cpp,"SaveToDDSMemory( const Image* images, size_t nimages, const TexMetadata& metadata, DWORD flags, Blob& blob )",120,99,62,33,20,0,1,3,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexDDS.cpp,"SaveToDDSFile( const Image* images, size_t nimages, const TexMetadata& metadata, DWORD flags, LPCWSTR szFile )",109,87,46,38,19,1,3,11,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexFlipRotate.cpp,"_PerformFlipRotateUsingWIC( _In_ const Image& srcImage, _In_ DWORD flags, _In_ const WICPixelFormatGUID& pfGUID, _In_ const Image& destImage )",50,38,25,21,11,0,1,9,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexFlipRotate.cpp,"_PerformFlipRotateViaF32( _In_ const Image& srcImage, _In_ DWORD flags, _In_ const Image& destImage )",36,27,20,15,9,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexFlipRotate.cpp,"FlipRotate( const Image& srcImage, DWORD flags, ScratchImage& image )",74,57,33,20,13,0,4,51,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexFlipRotate.cpp,"FlipRotate( const Image* srcImages, size_t nimages, const TexMetadata& metadata, DWORD flags, ScratchImage& result )",113,92,54,28,17,0,4,51,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexImage.cpp,"_DetermineImageArray( const TexMetadata& metadata, DWORD cpFlags, size_t& nImages, size_t& pixelSize )",70,56,36,13,14,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexImage.cpp,"_SetupImageArray( uint8_t *pMemory, size_t pixelSize, const TexMetadata& metadata, DWORD cpFlags, Image* images, size_t nImages )",114,92,59,27,20,0,2,23,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexImage.cpp,ScratchImage::Initialize( const TexMetadata& mdata ),78,62,41,29,16,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexImage.cpp,"ScratchImage::Initialize1D( DXGI_FORMAT fmt, size_t length, size_t arraySize, size_t mipLevels )",12,8,6,5,3,0,1,9,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexImage.cpp,"ScratchImage::Initialize2D( DXGI_FORMAT fmt, size_t width, size_t height, size_t arraySize, size_t mipLevels )",43,35,28,11,8,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexImage.cpp,"ScratchImage::Initialize3D( DXGI_FORMAT fmt, size_t width, size_t height, size_t depth, size_t mipLevels )",46,38,30,11,8,1,0,9,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexImage.cpp,"ScratchImage::InitializeCube( DXGI_FORMAT fmt, size_t width, size_t height, size_t nCubes, size_t mipLevels )",12,8,6,5,3,0,1,18,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexImage.cpp,"ScratchImage::InitializeFromImage( const Image& srcImage, bool allow1D )",24,19,12,9,5,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexImage.cpp,"ScratchImage::InitializeArrayFromImages( const Image* images, size_t nImages, bool allow1D )",47,37,22,17,9,0,1,10,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexImage.cpp,"ScratchImage::InitializeCubeFromImages( const Image* images, size_t nImages )",15,10,7,7,4,0,1,18,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexImage.cpp,"ScratchImage::Initialize3DFromImages( const Image* images, size_t depth )",44,35,22,16,8,0,1,10,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexImage.cpp,ScratchImage::Release(),17,14,10,2,3,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexImage.cpp,ScratchImage::OverrideFormat( DXGI_FORMAT f ),23,17,9,10,5,0,1,10,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexImage.cpp,"ScratchImage::GetImage(size_t mip, size_t item, size_t slice) const",48,37,20,17,10,0,1,6,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexImage.cpp,ScratchImage::IsAlphaAllOpaque() const,47,39,23,16,8,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexMipmaps.cpp,ispow2( _In_ size_t x ),2,2,2,1,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexMipmaps.cpp,"_CountMips( _In_ size_t width, _In_ size_t height )",15,11,7,4,4,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexMipmaps.cpp,"_CalculateMipLevels( _In_ size_t width, _In_ size_t height, _Inout_ size_t& mipLevels )",16,16,9,4,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexMipmaps.cpp,"_CountMips3D( _In_ size_t width, _In_ size_t height, _In_ size_t depth )",18,13,8,5,5,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexMipmaps.cpp,"_CalculateMipLevels3D( _In_ size_t width, _In_ size_t height, _In_ size_t depth, _Inout_ size_t& mipLevels )",19,18,10,6,1,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexMipmaps.cpp,"_EnsureWicBitmapPixelFormat( _In_ IWICImagingFactory* pWIC, _In_ IWICBitmap* src, _In_ DWORD filter, _In_ const WICPixelFormatGUID& desiredPixelFormat, _Deref_out_ IWICBitmap** dest )",33,28,17,7,5,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexMipmaps.cpp,"_ResizeSeparateColorAndAlpha( _In_ IWICImagingFactory* pWIC, _In_ IWICBitmap* original, _In_ size_t newWidth, _In_ size_t newHeight, _In_ DWORD filter, _Inout_ const Image* img )",207,176,104,33,28,1,3,23,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexMipmaps.cpp,"_GenerateMipMapsUsingWIC( _In_ const Image& baseImage, _In_ DWORD filter, _In_ size_t levels, _In_ const WICPixelFormatGUID& pfGUID, _In_ const ScratchImage& mipChain, _In_ size_t item )",117,92,59,41,21,0,4,36,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexMipmaps.cpp,"_Setup3DMips( _In_reads_(depth) const Image* baseImages, _In_ size_t depth, size_t levels, _Out_ ScratchImage& mipChain )",46,36,26,11,9,0,1,6,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexMipmaps.cpp,"_Generate3DMipsPointFilter( _In_ size_t depth, _In_ size_t levels, _In_ const ScratchImage& mipChain )",110,76,49,27,29,0,5,37,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexMipmaps.cpp,"_Generate3DMipsBoxFilter( _In_ size_t depth, _In_ size_t levels, _In_ const ScratchImage& mipChain )",181,134,91,41,40,0,7,47,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexMipmaps.cpp,"GenerateMipMaps( const Image& baseImage, DWORD filter, size_t levels, ScratchImage& mipChain, bool allow1D )",64,52,28,23,10,1,2,34,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexMipmaps.cpp,"GenerateMipMaps( const Image* srcImages, size_t nimages, const TexMetadata& metadata, DWORD filter, size_t levels, ScratchImage& mipChain )",94,77,46,31,15,1,2,34,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexMipmaps.cpp,"GenerateMipMaps3D( const Image* baseImages, size_t depth, DWORD filter, size_t levels, ScratchImage& mipChain )",70,51,29,25,14,0,5,51,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexMipmaps.cpp,"GenerateMipMaps3D( const Image* srcImages, size_t nimages, const TexMetadata& metadata, DWORD filter, size_t levels, ScratchImage& mipChain )",73,54,31,27,15,0,4,36,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexMisc.cpp,"_ComputeMSE( _In_ const Image& image1, _In_ const Image& image2, _Out_ float& mse, _Out_writes_opt_(4) float* mseV, _In_ DWORD flags )",128,104,60,26,21,0,3,19,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexMisc.cpp,"CopyRectangle( const Image& srcImage, const Rect& srcRect, const Image& dstImage, DWORD filter, size_t xOffset, size_t yOffset )",97,65,42,31,24,0,8,36,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexMisc.cpp,"ComputeMSE( const Image& image1, const Image& image2, float& mse, float* mseV, DWORD flags )",66,53,32,25,9,0,4,31,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexNormalMaps.cpp,"_EvaluateColor( _In_ FXMVECTOR val, _In_ DWORD flags )",26,22,17,4,4,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexNormalMaps.cpp,"_EvaluateRow( _In_reads_(width) const XMVECTOR* pSource, _Out_writes_(width+2) float* pDest, _In_ size_t width, _In_ DWORD flags )",21,17,11,2,2,0,2,6,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexNormalMaps.cpp,"_ComputeNMap( _In_ const Image& srcImage, _In_ DWORD flags, _In_ float amplitude, _In_ DXGI_FORMAT format, _In_ const Image& normalMap )",168,120,81,34,29,2,19,107,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexNormalMaps.cpp,"ComputeNormalMap( const Image& srcImage, DWORD flags, float amplitude, DXGI_FORMAT format, ScratchImage& normalMap )",44,35,19,14,8,0,1,3,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexNormalMaps.cpp,"ComputeNormalMap( const Image* srcImages, size_t nimages, const TexMetadata& metadata, DWORD flags, float amplitude, DXGI_FORMAT format, ScratchImage& normalMaps )",69,57,33,21,12,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexPMAlpha.cpp,"_PremultiplyAlpha( _In_ const Image& srcImage, _In_ const Image& destImage )",35,28,20,11,7,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexPMAlpha.cpp,"PremultiplyAlpha( const Image& srcImage, ScratchImage& image )",34,28,15,16,6,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexPMAlpha.cpp,"PremultiplyAlpha( const Image* srcImages, size_t nimages, const TexMetadata& metadata, ScratchImage& result )",71,59,33,27,11,0,1,2,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexResize.cpp,"_PerformResizeUsingWIC( _In_ const Image& srcImage, _In_ DWORD filter, _In_ const WICPixelFormatGUID& pfGUID, _In_ const Image& destImage )",80,65,41,31,13,0,2,22,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexResize.cpp,"_PerformResizeViaF32( _In_ const Image& srcImage, _In_ DWORD filter, _In_ const Image& destImage )",36,27,20,15,9,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexResize.cpp,"Resize( const Image& srcImage, size_t width, size_t height, DWORD filter, ScratchImage& image )",50,36,20,18,10,0,4,38,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexResize.cpp,"Resize( const Image* srcImages, size_t nimages, const TexMetadata& metadata, size_t width, size_t height, DWORD filter, ScratchImage& result )",135,112,65,35,19,0,4,56,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexTGA.cpp,"_DecodeTGAHeader( _In_reads_bytes_(size) LPCVOID pSource, size_t size, _Out_ TexMetadata& metadata, size_t& offset, _Inout_opt_ DWORD* convFlags )",108,85,45,31,21,0,2,20,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexTGA.cpp,_SetAlphaChannelToOpaque( _In_ const Image* image ),14,11,8,4,3,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexTGA.cpp,"_UncompressPixels( _In_reads_bytes_(size) LPCVOID pSource, size_t size, _In_ const Image* image, _In_ DWORD convFlags )",313,238,130,81,58,0,17,68,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexTGA.cpp,"_CopyPixels( _In_reads_bytes_(size) LPCVOID pSource, size_t size, _In_ const Image* image, _In_ DWORD convFlags )",157,119,66,35,29,0,9,56,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexTGA.cpp,"_EncodeTGAHeader( _In_ const Image& image, _Out_ TGA_HEADER& header, _Inout_ DWORD& convFlags )",57,47,32,11,10,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexTGA.cpp,"_Copy24bppScanline( _Out_writes_bytes_(outSize) LPVOID pDestination, _In_ size_t outSize, _In_reads_bytes_(inSize) LPCVOID pSource, _In_ size_t inSize )",22,16,13,2,6,3,0,3,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexTGA.cpp,"GetMetadataFromTGAMemory( LPCVOID pSource, size_t size, TexMetadata& metadata )",6,5,4,3,1,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexTGA.cpp,"GetMetadataFromTGAFile( LPCWSTR szFile, TexMetadata& metadata )",54,43,24,15,7,1,4,56,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexTGA.cpp,"LoadFromTGAMemory( LPCVOID pSource, size_t size, TexMetadata* metadata, ScratchImage& image )",46,36,24,15,10,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexTGA.cpp,"LoadFromTGAFile( LPCWSTR szFile, TexMetadata* metadata, ScratchImage& image )",241,185,110,66,43,2,13,131,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexTGA.cpp,"SaveToTGAMemory( const Image& image, Blob& blob )",58,46,31,10,9,0,3,10,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexTGA.cpp,"SaveToTGAFile( const Image& image, LPCWSTR szFile )",108,84,47,29,16,1,8,44,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexUtil.cpp,_WICToDXGI( const GUID& guid ),16,14,6,7,2,1,0,1,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexUtil.cpp,"_DXGIToWIC( DXGI_FORMAT format, GUID& guid )",47,40,23,14,7,1,0,1,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexUtil.cpp,"_CheckWICColorSpace( _In_ const GUID& sourceGUID, _In_ const GUID& targetGUID )",24,20,10,7,4,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexUtil.cpp,_IsWIC2(),2,2,2,1,0,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexUtil.cpp,_GetWIC(),93,82,37,17,9,2,2,30,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexUtil.cpp,GetWICCodec( WICCodecs codec ),27,20,10,9,7,0,0,0,
F:\papter datasets\BC6HBC7 DirectCompute Encoder Tool\C++\DirectXTex\DirectXTexUtil.cpp,BitsPerPixel( DXGI_FORMAT fmt ),130,118,13,12,11,1,1,12,
