File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,::XamlTypeInfo::InfoProvider::XamlUserType::ActivateInstance(),2,2,2,1,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,"::XamlTypeInfo::InfoProvider::XamlUserType::AddToMap(::Platform::Object^ instance, ::Platform::Object^ key, ::Platform::Object^ item)",2,2,2,0,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,"::XamlTypeInfo::InfoProvider::XamlUserType::AddToVector(::Platform::Object^ instance, ::Platform::Object^ item)",2,2,2,0,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,::XamlTypeInfo::InfoProvider::XamlUserType::RunInitializer(),2,1,1,0,0,0,1,14,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,::XamlTypeInfo::InfoProvider::XamlUserType::CreateFromString(::Platform::String^ input),2,2,2,1,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,::XamlTypeInfo::InfoProvider::XamlUserType::SetContentPropertyName(::Platform::String^ contentPropertyName),2,2,2,0,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,::XamlTypeInfo::InfoProvider::XamlUserType::SetIsArray(),2,2,2,0,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,::XamlTypeInfo::InfoProvider::XamlUserType::SetIsMarkupExtension(),2,2,2,0,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,::XamlTypeInfo::InfoProvider::XamlUserType::SetIsEnum(),2,2,2,0,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,::XamlTypeInfo::InfoProvider::XamlUserType::SetIsBindable(),2,2,2,0,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,::XamlTypeInfo::InfoProvider::XamlUserType::SetItemTypeName(::Platform::String^ itemTypeName),2,2,2,0,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,::XamlTypeInfo::InfoProvider::XamlUserType::SetKeyTypeName(::Platform::String^ keyTypeName),2,2,2,0,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,::XamlTypeInfo::InfoProvider::XamlUserType::AddMemberName(::Platform::String^ shortName),2,2,2,0,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,"::XamlTypeInfo::InfoProvider::XamlUserType::AddEnumValue(::Platform::String^ name, ::Platform::Object^ value)",2,2,2,0,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,::default::uint32 (::XamlTypeInfo::InfoProvider::XamlUserType::CreateEnumUIntFromString)(::Platform::String^ input),43,37,23,6,6,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,"::XamlTypeInfo::InfoProvider::XamlMember::XamlMember(::XamlTypeInfo::InfoProvider::XamlTypeInfoProvider^ provider, ::Platform::String^ name, ::Platform::String^ typeName)",1,1,1,0,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,::XamlTypeInfo::InfoProvider::XamlMember::SetIsAttachable(),2,2,2,0,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,::XamlTypeInfo::InfoProvider::XamlMember::IsAttachable::get(),2,2,2,1,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,::XamlTypeInfo::InfoProvider::XamlMember::SetIsDependencyProperty(),2,2,2,0,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,::XamlTypeInfo::InfoProvider::XamlMember::IsDependencyProperty::get(),2,2,2,1,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,::XamlTypeInfo::InfoProvider::XamlMember::SetIsReadOnly(),2,2,2,0,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,::XamlTypeInfo::InfoProvider::XamlMember::IsReadOnly::get(),2,2,2,1,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,::XamlTypeInfo::InfoProvider::XamlMember::Name::get(),2,2,2,1,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,::XamlTypeInfo::InfoProvider::XamlMember::Type::get(),2,2,2,1,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,::XamlTypeInfo::InfoProvider::XamlMember::SetTargetTypeName(::Platform::String^ targetTypeName),2,2,2,0,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,::XamlTypeInfo::InfoProvider::XamlMember::TargetType::get(),2,2,2,1,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,::XamlTypeInfo::InfoProvider::XamlMember::GetValue(::Platform::Object^ instance),6,6,4,2,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\XamlTypeInfo.Impl.g.cpp,"::XamlTypeInfo::InfoProvider::XamlMember::SetValue(::Platform::Object^ instance, ::Platform::Object^ value)",7,7,5,1,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\App.g.hpp,::StarterKit::App::InitializeComponent(),13,13,7,1,0,1,0,2,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\App.g.hpp,::StarterKit::App::GetXamlType(Windows::UI::Xaml::Interop::TypeName type),6,6,4,2,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\App.g.hpp,::StarterKit::App::GetXamlType(::Platform::String^ fullName),6,6,4,2,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\App.g.hpp,::StarterKit::App::GetXmlnsDefinitions(),2,2,2,1,0,0,0,0,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\App.g.hpp,main(::Platform::Array<::Platform::String^>^ args),7,7,6,0,0,2,0,4,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\App.g.hpp,"::StarterKit::App::Connect(int connectionId, Platform::Object^ target)",4,4,4,0,0,2,0,4,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\DirectXPage.g.hpp,::StarterKit::DirectXPage::InitializeComponent(),21,11,10,1,3,0,7,34,
F:\papter datasets\Visual Studio 3D Starter Kit (Windows 8.0)\C++\StarterKit\Generated Files\DirectXPage.g.hpp,"::StarterKit::DirectXPage::Connect(int connectionId, Platform::Object^ target)",19,19,11,4,0,2,0,4,
