File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
F:\benchmark\lshw-master\src\core\hw.cc,resource::dma(unsigned int value),10,7,6,3,3,0,0,0,
F:\benchmark\lshw-master\src\core\hw.cc,resource::asString(const string & separator) const,43,39,27,12,4,0,0,0,
F:\benchmark\lshw-master\src\core\hw.cc,resource::operator ==(const resource & r) const,32,26,12,17,6,0,0,0,
F:\benchmark\lshw-master\src\core\hw.cc,value::value(),8,7,5,1,1,0,0,0,
F:\benchmark\lshw-master\src\core\hw.cc,value::~value(),8,8,5,2,0,0,0,0,
F:\benchmark\lshw-master\src\core\hw.cc,value::value(long long ll),9,8,6,1,1,0,0,0,
F:\benchmark\lshw-master\src\core\hw.cc,value::value(const string & s),9,8,6,1,1,0,0,0,
F:\benchmark\lshw-master\src\core\hw.cc,value::value(const value & v),7,6,4,1,1,0,0,0,
F:\benchmark\lshw-master\src\core\hw.cc,value::operator=(const value & v),15,12,8,5,3,0,0,0,
F:\benchmark\lshw-master\src\core\hw.cc,value::operator==(const value & v) const,20,16,11,9,4,0,0,0,
F:\benchmark\lshw-master\src\core\hw.cc,value::asString() const,16,14,9,7,2,0,0,0,
F:\benchmark\lshw-master\src\core\hw.cc,value::defined() const,5,4,4,3,1,0,0,0,
F:\benchmark\lshw-master\src\core\hw.cc,"hwNode::dump(const string & filename, bool recurse)",18,16,10,3,2,0,0,0,
F:\benchmark\lshw-master\src\core\ide.cc,get_longlong(const string & path),12,10,7,3,2,0,0,0,
F:\benchmark\lshw-master\src\core\ide.cc,"get_pciid(const string & bus, const string & device)",10,8,7,1,2,0,0,0,
F:\benchmark\lshw-master\src\core\ide.cc,"probe_ide(const string & name, hwNode & device)",206,181,96,61,21,3,4,43,
F:\benchmark\lshw-master\src\core\ide.cc,is_master(const string & device),13,12,6,6,1,0,0,0,
F:\benchmark\lshw-master\src\core\ide.cc,scan_ide(hwNode & n),130,108,72,18,21,1,1,11,
F:\benchmark\lshw-master\src\core\ideraid.cc,"fix_string(unsigned char * s, unsigned len)",11,10,8,1,1,0,0,0,
F:\benchmark\lshw-master\src\core\ideraid.cc,"probe_port(unsigned controller, unsigned disknum, hwNode & parent)",221,194,115,55,24,1,3,25,
F:\benchmark\lshw-master\src\core\ideraid.cc,guess_manufacturer(hwNode & device),16,13,9,3,3,0,0,0,
F:\benchmark\lshw-master\src\core\ideraid.cc,scan_ideraid(hwNode & n),12,10,6,5,2,0,0,0,
F:\benchmark\lshw-master\src\core\isapnp.cc,udelay(unsigned long l),7,5,5,0,2,0,0,0,
F:\benchmark\lshw-master\src\core\isapnp.cc,write_data(unsigned char x),18,16,11,4,2,0,0,0,
F:\benchmark\lshw-master\src\core\isapnp.cc,write_address(unsigned char x),18,17,12,4,1,0,0,0,
F:\benchmark\lshw-master\src\core\isapnp.cc,read_data(void),16,15,10,3,1,0,0,0,
F:\benchmark\lshw-master\src\core\isapnp.cc,isapnp_read_byte(unsigned char idx),5,5,3,3,0,0,0,0,
F:\benchmark\lshw-master\src\core\isapnp.cc,"isapnp_write_byte(unsigned char idx, unsigned char val)",2,2,2,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\isapnp.cc,isapnp_key(void),22,18,12,10,4,0,0,0,
F:\benchmark\lshw-master\src\core\isapnp.cc,isapnp_wait(void),2,2,2,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\isapnp.cc,isapnp_wake(unsigned char csn),2,2,2,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\isapnp.cc,"isapnp_peek(unsigned char *data, int bytes)",29,27,17,10,2,1,0,2,
F:\benchmark\lshw-master\src\core\isapnp.cc,isapnp_next_rdp(void),16,12,8,4,0,1,4,21,
F:\benchmark\lshw-master\src\core\isapnp.cc,isapnp_set_rdp(void),8,8,5,3,0,0,0,0,
F:\benchmark\lshw-master\src\core\isapnp.cc,isapnp_isolate_rdp_select(void),32,25,16,17,4,0,3,10,
F:\benchmark\lshw-master\src\core\isapnp.cc,isapnp_isolate(void),83,76,50,27,7,0,0,0,
F:\benchmark\lshw-master\src\core\isapnp.cc,"isapnp_read_tag(unsigned char *type, unsigned short *size)",26,25,15,8,1,4,0,13,
F:\benchmark\lshw-master\src\core\isapnp.cc,isapnp_skip_bytes(int count),2,2,2,0,0,0,0,0,
F:\benchmark\lshw-master\src\core\isapnp.cc,"isapnp_parse_id(unsigned short vendor, unsigned short device)",10,9,4,1,1,0,0,0,
F:\benchmark\lshw-master\src\core\isapnp.cc,"isapnp_parse_device(hwNode & card, int size, int number)",8,7,4,1,1,0,0,0,
F:\benchmark\lshw-master\src\core\isapnp.cc,"isapnp_parse_irq_resource(hwNode & n, int size)",15,3,3,0,1,0,11,36,
F:\benchmark\lshw-master\src\core\isapnp.cc,isapnp_parse_dma_resource(int size),12,3,3,0,1,0,8,21,
F:\benchmark\lshw-master\src\core\isapnp.cc,"isapnp_parse_port_resource(hwNode & n, int size)",15,3,3,0,1,0,11,45,
F:\benchmark\lshw-master\src\core\isapnp.cc,isapnp_parse_fixed_port_resource(int size),14,3,3,0,1,0,10,35,
F:\benchmark\lshw-master\src\core\isapnp.cc,isapnp_parse_mem_resource(int size),15,3,3,0,1,0,11,55,
F:\benchmark\lshw-master\src\core\isapnp.cc,isapnp_parse_mem32_resource(int size),14,3,3,0,1,0,10,79,
F:\benchmark\lshw-master\src\core\isapnp.cc,isapnp_parse_fixed_mem32_resource(int size),13,3,3,0,1,0,9,53,
F:\benchmark\lshw-master\src\core\isapnp.cc,isapnp_parse_name(unsigned short &size),8,7,7,1,1,0,0,0,
F:\benchmark\lshw-master\src\core\isapnp.cc,"isapnp_create_device(hwNode & card, unsigned short size)",150,125,72,42,2,0,23,52,
F:\benchmark\lshw-master\src\core\isapnp.cc,"bcd_version(unsigned char v, const char *separator = """")",7,5,4,1,2,0,0,0,
F:\benchmark\lshw-master\src\core\isapnp.cc,isapnp_parse_resource_map(hwNode & card),54,46,26,19,2,0,6,12,
F:\benchmark\lshw-master\src\core\isapnp.cc,isapnp_checksum(unsigned char *data),18,17,10,4,1,0,0,0,
F:\benchmark\lshw-master\src\core\isapnp.cc,"isapnp_parse_card_id(unsigned short vendor, unsigned short device)",10,9,4,1,1,0,0,0,
F:\benchmark\lshw-master\src\core\isapnp.cc,isapnp_build_device_list(hwNode & n),57,40,28,4,7,0,10,46,
F:\benchmark\lshw-master\src\core\isapnp.cc,isabus(const hwNode & n),2,2,2,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\isapnp.cc,scan_isapnp(hwNode & n),21,18,12,4,3,0,0,0,
F:\benchmark\lshw-master\src\core\jedec.cc,jedec_resolve(const string & s),12,9,7,5,3,0,0,0,
F:\benchmark\lshw-master\src\core\lvm.cc,"calc_crc(uint32_t initial, void *buf, uint32_t size)",18,17,10,2,1,0,0,0,
F:\benchmark\lshw-master\src\core\lvm.cc,uuid(void * s),10,9,3,1,1,0,0,0,
F:\benchmark\lshw-master\src\core\lvm.cc,"scan_lvm(hwNode & n, source & s)",38,32,21,10,6,1,0,7,
F:\benchmark\lshw-master\src\core\main.cc,scan_system(hwNode & system),105,100,63,32,5,0,0,0,
F:\benchmark\lshw-master\src\core\mem.cc,get_kcore_size(),7,6,4,3,1,0,0,0,
F:\benchmark\lshw-master\src\core\mem.cc,get_sysconf_size(),12,10,8,2,2,0,0,0,
F:\benchmark\lshw-master\src\core\mem.cc,count_memorybanks_size(hwNode & n),18,14,9,5,4,1,0,6,
F:\benchmark\lshw-master\src\core\mem.cc,claim_memory(hwNode & n),10,9,4,4,1,1,0,6,
F:\benchmark\lshw-master\src\core\mem.cc,scan_memory(hwNode & n),48,38,25,11,10,1,0,5,
F:\benchmark\lshw-master\src\core\mounts.cc,"has_device(const string & dev, hwNode & n)",18,15,10,8,3,0,0,0,
F:\benchmark\lshw-master\src\core\mounts.cc,unescape(string s),16,14,10,3,2,1,0,3,
F:\benchmark\lshw-master\src\core\mounts.cc,"update_mount_status(hwNode & n, const vector <string> & mount)",13,11,8,2,2,1,0,1,
F:\benchmark\lshw-master\src\core\mounts.cc,"process_mount(const string & s, hwNode & n)",28,19,13,10,7,2,2,20,
F:\benchmark\lshw-master\src\core\mounts.cc,scan_mounts(hwNode & n),11,8,6,4,3,0,0,0,
F:\benchmark\lshw-master\src\core\network.cc,load_interfaces(vector < string > &interfaces),24,16,11,7,6,0,2,9,
F:\benchmark\lshw-master\src\core\network.cc,maclen(unsigned family = ARPHRD_ETHER),10,10,5,4,0,0,0,0,
F:\benchmark\lshw-master\src\core\network.cc,"getmac(const unsigned char *mac, unsigned family = ARPHRD_ETHER)",21,17,11,5,4,0,0,0,
F:\benchmark\lshw-master\src\core\network.cc,hwname(int t),32,32,16,15,0,0,0,0,
F:\benchmark\lshw-master\src\core\network.cc,print_ip(struct sockaddr_in *in),2,2,2,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\network.cc,scan_ip(hwNode & interface),27,21,13,4,3,0,3,14,
F:\benchmark\lshw-master\src\core\network.cc,isVirtual(const string & MAC),15,12,7,9,3,3,0,3,
F:\benchmark\lshw-master\src\core\network.cc,scan_network(hwNode & n),256,231,143,58,19,0,6,31,
F:\benchmark\lshw-master\src\core\options.cc,"alias(const char * aname, const char * cname)",2,2,2,0,0,0,0,0,
F:\benchmark\lshw-master\src\core\options.cc,getcname(const char * aname),5,5,3,3,0,0,0,0,
F:\benchmark\lshw-master\src\core\options.cc,"remove_option_argument(int i, int &argc, char *argv[])",5,4,3,1,1,0,0,0,
F:\benchmark\lshw-master\src\core\options.cc,"parse_options(int &argc, char *argv[])",59,45,27,12,14,4,0,16,
F:\benchmark\lshw-master\src\core\options.cc,enabled(const char *option),2,2,2,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\options.cc,disabled(const char *option),2,2,2,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\options.cc,enable(const char *option),5,4,3,1,1,0,0,0,
F:\benchmark\lshw-master\src\core\options.cc,disable(const char *option),2,2,2,0,0,0,0,0,
F:\benchmark\lshw-master\src\core\options.cc,visible(const char *c),4,4,3,3,0,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,pushd(const string & dir),25,22,13,9,3,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,popd(),10,7,5,4,3,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,pwd(),7,6,4,3,1,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,"splitlines(const string & s, vector < string > &lines, char separator)",20,17,13,3,3,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,exists(const string & path),2,2,2,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,"loadfile(const string & file, vector < string > &list)",17,12,10,4,5,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,"get_string(const string & path, const string & def)",19,14,11,3,5,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,"get_number(const string & path, long def)",6,4,4,2,2,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,selectdir(const struct dirent *d),10,7,5,5,3,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,selectlink(const struct dirent *d),10,7,5,5,3,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,selectfile(const struct dirent *d),10,7,5,5,3,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,selectdevice(const struct dirent *d),10,7,5,5,3,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,"matches(string name, mode_t mode, dev_t device)",8,6,4,3,2,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,"find_deventry(string basepath, mode_t mode, dev_t device)",46,36,24,11,10,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,"find_deventry(mode_t mode, dev_t device)",2,2,2,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,get_devid(const string & name),12,10,7,3,2,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,"samefile(const string & path1, const string & path2)",10,8,6,5,2,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,uppercase(const string & s),7,5,4,2,2,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,lowercase(const string & s),7,5,4,2,2,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,tostring(unsigned long long n),6,4,4,1,2,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,tohex(unsigned long long n),6,4,4,1,2,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,"join(const string & j, const string & s1, const string & s2)",5,4,4,3,1,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,"matches(const string & s, const string & pattern, int cflags)",12,8,7,3,4,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,readlink(const string & path),8,7,5,3,1,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,realpath(const string & path),8,7,5,3,1,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,dirname(const string & path),8,8,8,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,"spaces(unsigned int count, const string & space)",6,5,4,2,1,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,escape(const string & s),28,25,13,11,2,0,1,11,
F:\benchmark\lshw-master\src\core\osutils.cc,escapeJSON(const string & s),23,21,13,7,2,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,escapecomment(const string & s),12,10,7,3,2,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,be_short(const void * from),5,4,3,1,1,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,le_short(const void * from),5,4,3,1,1,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,be_long(const void * from),7,6,3,1,1,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,le_long(const void * from),8,6,3,1,2,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,be_longlong(const void * from),11,10,3,1,1,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,le_longlong(const void * from),11,10,3,1,1,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,"open_dev(dev_t dev, int dev_type, const string & name)",24,23,14,7,1,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,utf8(wchar_t c),27,25,17,2,2,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,"utf8(uint16_t * s, ssize_t length, bool forcelittleendian)",11,9,6,4,2,1,0,2,
F:\benchmark\lshw-master\src\core\osutils.cc,"utf8_sanitize(const string & s, bool autotruncate)",69,62,37,13,7,5,0,14,
F:\benchmark\lshw-master\src\core\osutils.cc,decimalkilos(unsigned long long value),16,13,10,3,3,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,kilobytes(unsigned long long value),17,14,11,3,3,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,operating_system(),60,54,30,4,6,0,0,0,
F:\benchmark\lshw-master\src\core\osutils.cc,platform(),12,10,6,3,2,0,0,0,
F:\benchmark\lshw-master\src\core\parisc.cc,get_long(const string & path),12,10,7,3,2,0,0,0,
F:\benchmark\lshw-master\src\core\parisc.cc,cpubusinfo(int cpu),6,4,4,1,2,0,0,0,
F:\benchmark\lshw-master\src\core\parisc.cc,parisc_get_cpu_type(long hversion),10,8,5,4,2,1,0,3,
F:\benchmark\lshw-master\src\core\parisc.cc,"get_device(long hw_type, long sversion, long hversion)",88,83,57,23,5,0,0,0,
F:\benchmark\lshw-master\src\core\parisc.cc,"scan_device(hwNode & node, string name = """")",53,49,34,10,4,0,0,0,
F:\benchmark\lshw-master\src\core\parisc.cc,scan_parisc(hwNode & node),20,15,11,5,5,0,0,0,
F:\benchmark\lshw-master\src\core\partitions.cc,"guess_logicalname(source & s, const hwNode & disk, unsigned int n, hwNode & partition)",48,38,26,11,9,0,1,4,
F:\benchmark\lshw-master\src\core\partitions.cc,is_extended(unsigned char type),2,2,2,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\partitions.cc,"read_dospartition(source & s, unsigned short i, dospartition & p)",21,15,12,7,5,3,1,14,
F:\benchmark\lshw-master\src\core\partitions.cc,"analyse_dosextpart(source & s, unsigned char flags, unsigned char type, hwNode & extpart)",56,46,33,13,10,2,0,13,
F:\benchmark\lshw-master\src\core\partitions.cc,"analyse_dospart(source & s, unsigned char flags, unsigned char type, hwNode & partition)",47,37,24,14,10,2,0,9,
F:\benchmark\lshw-master\src\core\partitions.cc,"__efi_crc32(const void *buf, unsigned long len, uint32_t seed)",13,12,8,2,1,0,0,0,
F:\benchmark\lshw-master\src\core\partitions.cc,"efi_crc32(const void *buf, unsigned long len)",2,2,2,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\partitions.cc,read_efi_guid(uint8_t *buffer),13,10,10,1,3,0,0,0,
F:\benchmark\lshw-master\src\core\partitions.cc,"operator ==(const efi_guid_t & guid1, const efi_guid_t & guid2)",7,7,2,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\partitions.cc,tostring(const efi_guid_t & guid),5,4,4,1,1,0,0,0,
F:\benchmark\lshw-master\src\core\partitions.cc,"operator ==(const efi_guid_t & guid1, const string & guid2)",2,2,2,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\partitions.cc,"detect_gpt(source & s, hwNode & n)",447,425,252,75,19,7,3,52,
F:\benchmark\lshw-master\src\core\partitions.cc,"detect_dosmap(source & s, hwNode & n)",62,50,39,13,12,4,0,24,
F:\benchmark\lshw-master\src\core\partitions.cc,"detect_macmap(source & s, hwNode & n)",63,47,34,16,16,5,0,25,
F:\benchmark\lshw-master\src\core\partitions.cc,"detect_lif(source & s, hwNode & n)",48,37,32,11,10,9,1,52,
F:\benchmark\lshw-master\src\core\partitions.cc,"detect_luks(source & s, hwNode & n)",28,23,17,9,4,2,1,10,
F:\benchmark\lshw-master\src\core\partitions.cc,scan_partitions(hwNode & n),49,39,28,9,9,1,1,7,
F:\benchmark\lshw-master\src\core\pci.cc,"pci_entry::pci_entry(const string & d, long u1, long u2, long u3, long u4)",6,6,6,0,0,0,0,0,
F:\benchmark\lshw-master\src\core\pci.cc,"pci_entry::matches(long u1, long u2, long u3, long u4)",19,17,10,5,2,0,0,0,
F:\benchmark\lshw-master\src\core\pci.cc,"find_best_match(vector < pci_entry > &list, pci_entry & result, long u1 = -1, long u2 = -1, long u3 = -1, long u4 = -1)",22,18,12,5,4,0,0,0,
F:\benchmark\lshw-master\src\core\pci.cc,get_class_name(unsigned int c),62,60,30,29,2,0,0,0,
F:\benchmark\lshw-master\src\core\pci.cc,parse_pcidb(vector < string > &list),117,105,62,42,10,1,2,20,
F:\benchmark\lshw-master\src\core\pci.cc,load_pcidb(),13,11,8,3,2,0,0,0,
F:\benchmark\lshw-master\src\core\pci.cc,"get_class_description(long c, long pi = -1)",7,6,4,3,1,0,0,0,
F:\benchmark\lshw-master\src\core\pci.cc,"get_device_description(long u1, long u2 = -1, long u3 = -1, long u4 = -1)",7,6,4,3,1,0,0,0,
F:\benchmark\lshw-master\src\core\pci.cc,"get_conf_long(struct pci_dev d, unsigned int pos)",6,5,3,3,1,0,0,0,
F:\benchmark\lshw-master\src\core\pci.cc,"get_conf_word(struct pci_dev d, unsigned int pos)",5,4,3,3,1,0,0,0,
F:\benchmark\lshw-master\src\core\pci.cc,"get_conf_byte(struct pci_dev d, unsigned int pos)",5,4,3,3,1,0,0,0,
F:\benchmark\lshw-master\src\core\pci.cc,"pci_bushandle(u_int8_t bus, u_int16_t domain = 0)",9,7,5,2,2,0,0,0,
F:\benchmark\lshw-master\src\core\pci.cc,"pci_handle(u_int16_t bus, u_int8_t dev, u_int8_t fct, u_int16_t domain = 0)",9,7,5,2,2,0,0,0,
F:\benchmark\lshw-master\src\core\pci.cc,"scan_resources(hwNode & n, struct pci_dev &d)",50,42,26,10,7,2,1,15,
F:\benchmark\lshw-master\src\core\pci.cc,"scan_capabilities(hwNode & n, struct pci_dev &d)",66,60,42,18,6,0,0,0,
F:\benchmark\lshw-master\src\core\pci.cc,"addHints(hwNode & n, long _vendor, long _device, long _subvendor, long _subdevice, long _class)",9,9,7,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\pci.cc,"scan_pci_dev(struct pci_dev &d, hwNode & n)",240,213,139,53,26,4,1,6,
F:\benchmark\lshw-master\src\core\pci.cc,scan_pci_legacy(hwNode & n),81,70,40,10,11,0,0,0,
F:\benchmark\lshw-master\src\core\pci.cc,scan_pci(hwNode & n),106,89,54,24,17,0,0,0,
F:\benchmark\lshw-master\src\core\pcmcia-legacy.cc,lookup_dev(const char *name),19,18,11,9,1,0,0,0,
F:\benchmark\lshw-master\src\core\pcmcia-legacy.cc,pcmcia_handle(int socket),6,4,4,1,2,0,0,0,
F:\benchmark\lshw-master\src\core\pcmcia-legacy.cc,"get_tuple(int fd, cisdata_t code, ds_ioctl_arg_t & arg)",10,10,6,3,0,0,0,0,
F:\benchmark\lshw-master\src\core\pcmcia-legacy.cc,"pcmcia_ident(int socket, int fd, hwNode * parent)",105,92,58,23,8,9,5,30,
F:\benchmark\lshw-master\src\core\pcmcia-legacy.cc,is_cardbus(const hwNode * n),2,2,2,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\pcmcia-legacy.cc,"find_pcmciaparent(int slot, hwNode & root)",32,27,16,12,5,0,0,0,
F:\benchmark\lshw-master\src\core\pcmcia-legacy.cc,scan_pcmcialegacy(hwNode & n),140,118,72,22,21,3,1,20,
F:\benchmark\lshw-master\src\core\pcmcia.cc,scan_pcmcia(hwNode & n),34,29,20,8,5,0,0,0,
F:\benchmark\lshw-master\src\core\pnp.cc,vendorname(const char *id),13,11,7,6,2,0,0,0,
F:\benchmark\lshw-master\src\core\pnp.cc,pnp_class(const string & pnpid),41,36,20,33,5,13,0,17,
F:\benchmark\lshw-master\src\core\print.cc,init_wsize(),27,24,14,7,3,0,0,0,
F:\benchmark\lshw-master\src\core\print.cc,"tab(int level, bool connect = true)",10,10,6,3,0,0,0,0,
F:\benchmark\lshw-master\src\core\print.cc,"print(hwNode & node, bool html, int level)",490,451,260,126,39,1,0,2,
F:\benchmark\lshw-master\src\core\print.cc,"printhwnode(hwNode & node, vector < hwpath > &l, string prefix = """")",15,13,10,2,2,0,0,0,
F:\benchmark\lshw-master\src\core\print.cc,"printbusinfo(hwNode & node, vector < hwpath > &l)",15,13,10,2,2,0,0,0,
F:\benchmark\lshw-master\src\core\print.cc,printline(ostringstream & out),7,6,5,1,1,0,0,0,
F:\benchmark\lshw-master\src\core\print.cc,"printincolumns( vector < hwpath > &l, const char *cols[])",41,37,27,6,4,0,0,0,
F:\benchmark\lshw-master\src\core\print.cc,printhwpath(hwNode & node),5,5,5,0,0,0,0,0,
F:\benchmark\lshw-master\src\core\print.cc,printbusinfo(hwNode & node),5,5,5,0,0,0,0,0,
F:\benchmark\lshw-master\src\core\scsi.cc,"scsi_handle(unsigned int host, int channel = -1, int id = -1, int lun = -1)",26,18,15,7,8,0,0,0,
F:\benchmark\lshw-master\src\core\scsi.cc,scsi_type(int type),24,24,12,11,0,0,0,0,
F:\benchmark\lshw-master\src\core\scsi.cc,"sg_err_category(int scsi_status, int host_status, int driver_status, const unsigned char *sense_buffer, int sb_len)",49,47,23,19,2,0,0,0,
F:\benchmark\lshw-master\src\core\scsi.cc,"do_modesense(int sg_fd, int page, int page_code, void *resp, int mx_resp_len)",40,35,27,6,5,1,0,3,
F:\benchmark\lshw-master\src\core\scsi.cc,"do_inq(int sg_fd, int cmddt, int evpd, unsigned int pg_op, void *resp, int mx_resp_len, int noisy)",40,36,27,8,4,1,0,3,
F:\benchmark\lshw-master\src\core\scsi.cc,decode_3_bytes(void *ptr),4,3,3,1,1,0,0,0,
F:\benchmark\lshw-master\src\core\scsi.cc,decode_word(void *ptr),4,3,3,1,1,0,0,0,
F:\benchmark\lshw-master\src\core\scsi.cc,"do_inquiry(int sg_fd, hwNode & node)",105,87,54,26,18,1,0,5,
F:\benchmark\lshw-master\src\core\scsi.cc,scan_devices(),45,42,25,7,3,0,0,0,
F:\benchmark\lshw-master\src\core\scsi.cc,find_logicalname(hwNode & n),11,10,6,2,1,0,0,0,
F:\benchmark\lshw-master\src\core\scsi.cc,"scsi_businfo(int host, int channel = -1, int target = -1, int lun = -1)",19,14,9,4,5,0,0,0,
F:\benchmark\lshw-master\src\core\scsi.cc,host_logicalname(int i),2,2,2,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\scsi.cc,host_kname(int i),2,2,2,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\scsi.cc,atapi(const hwNode & n),2,2,2,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\scsi.cc,scan_sg(hwNode & n),145,124,80,28,20,2,1,25,
F:\benchmark\lshw-master\src\core\scsi.cc,scan_hosts(hwNode & node),87,73,47,18,14,0,0,0,
F:\benchmark\lshw-master\src\core\scsi.cc,scan_scsi(hwNode & n),8,5,5,1,3,0,0,0,
F:\benchmark\lshw-master\src\core\smp.cc,seekEntry(vm_offset_t addr),2,2,2,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\smp.cc,"readEntry(void* entry, int size)",2,2,2,1,0,0,0,0,
F:\benchmark\lshw-master\src\core\smp.cc,readType( void ),7,5,4,2,2,0,0,0,
F:\benchmark\lshw-master\src\core\smp.cc,apic_probe(vm_offset_t* paddr),98,78,62,24,14,2,6,49,
F:\benchmark\lshw-master\src\core\smp.cc,"addCPU(hwNode & n, int i, ProcEntry entry)",36,29,17,10,7,0,0,0,
F:\benchmark\lshw-master\src\core\smp.cc,"MPConfigDefault( hwNode & n, int featureByte )",47,45,29,10,2,0,0,0,
F:\benchmark\lshw-master\src\core\smp.cc,"MPConfigTableHeader( hwNode & n, uint32_t pap )",60,43,31,12,12,0,5,9,
F:\benchmark\lshw-master\src\core\smp.cc,issmp(hwNode & n),26,18,12,9,6,0,2,13,
F:\benchmark\lshw-master\src\core\smp.cc,issmp(hwNode & n),4,3,3,1,1,0,0,0,
F:\benchmark\lshw-master\src\core\smp.cc,scan_smp(hwNode & n),8,8,5,3,0,0,0,0,
F:\benchmark\lshw-master\src\core\spd.cc,get_spd_byte(unsigned int offset),30,25,15,8,5,0,0,0,
F:\benchmark\lshw-master\src\core\spd.cc,selecteeprom(const struct dirent *d),13,9,6,7,4,0,0,0,
F:\benchmark\lshw-master\src\core\spd.cc,get_current_bank(hwNode & memory),14,11,8,5,3,0,0,0,
F:\benchmark\lshw-master\src\core\spd.cc,"scan_eeprom(hwNode & memory, string name)",76,63,44,17,13,2,0,6,
F:\benchmark\lshw-master\src\core\spd.cc,scan_eeproms(hwNode & memory),18,13,10,5,5,0,0,0,
F:\benchmark\lshw-master\src\core\spd.cc,scan_spd(hwNode & n),30,23,15,6,7,0,0,0,
F:\benchmark\lshw-master\src\core\sysfs.cc,sysfs_getbustype(const string & path),27,16,11,4,4,0,7,57,
F:\benchmark\lshw-master\src\core\sysfs.cc,sysfstopci(const string & path),5,5,3,3,0,0,0,0,
F:\benchmark\lshw-master\src\core\sysfs.cc,sysfstoide(const string & path),5,5,3,3,0,0,0,0,
F:\benchmark\lshw-master\src\core\sysfs.cc,sysfstobusinfo(const string & path),19,15,9,9,4,0,0,0,
F:\benchmark\lshw-master\src\core\sysfs.cc,entry::businfo() const,5,5,4,2,0,0,0,0,
F:\benchmark\lshw-master\src\core\sysfs.cc,"finddevice(const string & name, const string & root = """")",25,20,15,5,5,0,0,0,
F:\benchmark\lshw-master\src\core\sysfs.cc,sysfs_finddevice(const string & name),10,8,7,3,2,0,0,0,
F:\benchmark\lshw-master\src\core\sysfs.cc,entry::driver() const,5,5,4,3,0,0,0,0,
