File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUT.cpp,"DXUTUpdateD3D11DeviceStats( D3D_DRIVER_TYPE DeviceType, D3D_FEATURE_LEVEL featureLevel, DXGI_ADAPTER_DESC* pAdapterDesc )",62,53,32,13,5,0,4,28
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUT.cpp,DXUTGetDeviceSettings(),14,12,8,3,0,0,2,22
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUT.cpp,DXUTIsVsyncEnabled(),10,10,6,3,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUT.cpp,DXUTIsKeyDown( _In_ BYTE vKey ),8,8,5,4,0,3,0,16
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUT.cpp,DXUTWasKeyPressed( _In_ BYTE vKey ),5,5,5,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUT.cpp,DXUTIsMouseButtonDown( _In_ BYTE vButton ),4,4,4,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUT.cpp,DXUTSetMultimonSettings( _In_ bool bAutoChangeAdapter ),2,2,2,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUT.cpp,"DXUTSetHotkeyHandling( bool bAltEnterToToggleFullscreen, bool bEscapeToQuit, bool bPauseToToggleTimePause )",4,4,4,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUT.cpp,"DXUTSetCursorSettings( bool bShowCursorWhenFullScreen, bool bClipCursorWhenFullScreen )",4,4,4,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUT.cpp,DXUTSetWindowSettings( _In_ bool bCallDefWindowProc ),2,2,2,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUT.cpp,"DXUTSetConstantFrameTime( bool bEnabled, float fTimePerFrame )",8,8,6,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUT.cpp,DXUTResetFrameworkState(),3,3,3,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUT.cpp,DXUTShutdown( _In_ int nExitCode ),23,10,9,1,4,0,9,88
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUT.cpp,DXUTSetIsInGammaCorrectMode( _In_ bool bGammaCorrect ),2,2,2,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUT.cpp,DXUTApplyDefaultDeviceSettings(DXUTDeviceSettings *modifySettings),30,29,26,0,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUT.cpp,"DXUTSnapDeviceSettingsToEnumDevice( DXUTDeviceSettings* pDeviceSettings, bool forceEnum, D3D_FEATURE_LEVEL forceFL )",97,83,55,20,13,2,1,7
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,DXUTCreateD3D11Enumeration(),8,8,5,4,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,DXUTDestroyD3D11Enumeration(),2,2,2,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,"DXUTGetD3D11Enumeration( bool bForceEnumerate, bool bEnumerateAllAdapterFormats, D3D_FEATURE_LEVEL forceFL )",15,12,10,2,2,0,1,14
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,CD3D11Enumeration::CD3D11Enumeration(),2,2,2,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,CD3D11Enumeration::~CD3D11Enumeration(),2,2,2,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,"CD3D11Enumeration::Enumerate( LPDXUTCALLBACKISD3D11DEVICEACCEPTABLE IsD3D11DeviceAcceptableFunc, void* pIsD3D11DeviceAcceptableFuncUserContext )",171,132,83,30,24,1,15,122
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,CD3D11Enumeration::EnumerateOutputs( _In_ CD3D11EnumAdapterInfo* pAdapterInfo ),39,35,23,7,3,2,1,16
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,CD3D11Enumeration::EnumerateDisplayModes( _In_ CD3D11EnumOutputInfo* pOutputInfo ),123,101,58,19,12,2,10,87
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,CD3D11Enumeration::EnumerateDevices( _In_ CD3D11EnumAdapterInfo* pAdapterInfo ),132,116,55,10,11,0,5,47
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,CD3D11Enumeration::EnumerateDeviceCombosNoAdapter( _In_ CD3D11EnumAdapterInfo* pAdapterInfo ),66,44,24,8,11,1,11,93
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,CD3D11Enumeration::EnumerateDeviceCombos( CD3D11EnumAdapterInfo* pAdapterInfo ),84,60,33,14,13,1,11,93
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,CD3D11Enumeration::ClearAdapterInfoList(),7,7,5,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,CD3D11Enumeration::ResetPossibleDepthStencilFormats(),6,6,6,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,CD3D11Enumeration::SetEnumerateAllAdapterFormats( _In_ bool bEnumerateAllAdapterFormats ),2,2,2,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,"CD3D11Enumeration::BuildMultiSampleQualityList( DXGI_FORMAT fmt, CD3D11EnumDeviceSettingsCombo* pDeviceCombo )",45,33,19,5,8,0,4,60
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,CD3D11Enumeration::GetAdapterInfoList(),2,2,2,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,CD3D11Enumeration::GetAdapterInfo( _In_ UINT AdapterOrdinal ) const,8,7,4,4,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,"CD3D11Enumeration::GetDeviceInfo( UINT AdapterOrdinal, D3D_DRIVER_TYPE DeviceType ) const",12,11,6,5,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,"CD3D11Enumeration::GetOutputInfo( UINT AdapterOrdinal, UINT Output ) const",8,7,5,3,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,"CD3D11Enumeration::GetDeviceSettingsCombo( UINT AdapterOrdinal, DXGI_FORMAT BackBufferFormat, BOOL Windowed ) const",14,13,7,5,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,CD3D11EnumOutputInfo::~CD3D11EnumOutputInfo(),3,3,3,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,CD3D11EnumDeviceInfo::~CD3D11EnumDeviceInfo(),1,1,1,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,CD3D11EnumAdapterInfo::~CD3D11EnumAdapterInfo(),23,20,14,3,3,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,DXUTGetDXGIColorChannelBits( DXGI_FORMAT fmt ),51,45,9,8,6,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,"DXUTRankD3D11DeviceCombo( CD3D11EnumDeviceSettingsCombo* pDeviceSettingsCombo, DXUTD3D11DeviceSettings* pOptimalDeviceSettings, int &bestModeIndex, int &bestMSAAIndex )",178,106,61,27,27,0,45,100
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTDevice11.cpp,"DXUTGetD3D11AdapterDisplayMode( UINT AdapterOrdinal, UINT nOutput, DXGI_MODE_DESC* pModeDesc )",31,25,19,8,5,0,1,11
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,DXUTGetGlobalTimer(),4,3,3,1,0,0,1,10
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,CDXUTTimer::CDXUTTimer(),12,9,10,0,2,0,1,9
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,CDXUTTimer::Reset(),7,6,6,0,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,CDXUTTimer::Start(),10,8,8,1,1,0,1,4
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,CDXUTTimer::Stop(),9,9,8,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,CDXUTTimer::Advance(),2,2,2,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,CDXUTTimer::GetAbsoluteTime() const,7,5,6,1,2,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,CDXUTTimer::GetTime() const,6,4,4,1,2,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,"CDXUTTimer::GetTimeValues( double* pfTime, double* pfAbsoluteTime, float* pfElapsedTime )",21,10,9,1,4,0,7,72
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,CDXUTTimer::GetElapsedTime(),11,7,6,2,3,0,1,7
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,CDXUTTimer::GetAdjustedCurrentTime() const,7,7,5,2,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,CDXUTTimer::LimitThreadAffinityToCurrentProc(),24,16,11,2,4,0,4,42
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,"DXUTDXGIFormatToString( DXGI_FORMAT format, bool bWithPrefix )",116,111,6,4,3,0,2,4
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,"DXUTOutputDebugStringW( LPCWSTR strMsg, ... )",14,12,9,0,2,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,"DXUTOutputDebugStringA( LPCSTR strMsg, ... )",14,12,9,0,2,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,DXUT_EnsureD3D9APIs(),21,15,12,4,2,1,4,43
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,DXUT_EnsureD3D11APIs(),34,26,15,9,5,3,3,35
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,"DXUT_Dynamic_D3DPERF_BeginEvent( _In_ DWORD col, _In_z_ LPCWSTR wszName )",5,5,3,3,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,DXUT_Dynamic_D3DPERF_EndEvent(),5,5,3,3,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,"DXUT_Dynamic_D3DPERF_SetMarker( _In_ DWORD col, _In_z_ LPCWSTR wszName )",3,3,2,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,"DXUT_Dynamic_D3DPERF_SetRegion( _In_ DWORD col, _In_z_ LPCWSTR wszName )",3,3,2,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,DXUT_Dynamic_D3DPERF_QueryRepeatFrame(),5,5,3,3,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,DXUT_Dynamic_D3DPERF_SetOptions( _In_ DWORD dwOptions ),3,3,2,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,DXUT_Dynamic_D3DPERF_GetStatus(),5,5,3,3,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,"DXUT_Dynamic_CreateDXGIFactory1( REFIID rInterface, void** ppOut )",5,5,3,3,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,"DXUT_Dynamic_DXGIGetDebugInterface( REFIID rInterface, void** ppOut )",5,5,3,3,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,"DXUT_Dynamic_D3D11CreateDevice( IDXGIAdapter* pAdapter, D3D_DRIVER_TYPE DriverType, HMODULE Software, UINT32 Flags, D3D_FEATURE_LEVEL* pFeatureLevels, UINT FeatureLevels, UINT32 SDKVersion, ID3D11Device** ppDevice, D3D_FEATURE_LEVEL* pFeatureLevel, ID3D11DeviceContext** ppImmediateContext )",6,6,3,3,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,DXUTTraceWindowsMessage( _In_ UINT uMsg ),220,220,217,2,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,"DXUTGetMonitorInfo( HMONITOR hMonitor, LPMONITORINFO lpMonitorInfo )",29,27,19,7,2,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,"DXUTMonitorFromWindow( HWND hWnd, DWORD dwFlags )",15,14,9,5,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,"DXUTMonitorFromRect( LPCRECT lprcScreenCoords, DWORD dwFlags )",14,13,9,5,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,"DXUTGetDesktopResolution( UINT AdapterOrdinal, UINT* pWidth, UINT* pHeight )",23,19,16,3,4,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,"DXUTTrace( const CHAR* strFile, DWORD dwLine, HRESULT hr, const WCHAR* strMsg, bool bPopMsgBox )",18,16,8,3,2,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,"DXUTGetGamepadState( DWORD dwPort, DXUT_GAMEPAD* pGamePad, bool bThumbstickDeadZone, bool bSnapThumbstickToCardinals )",103,80,48,18,12,1,11,93
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,DXUTEnableXInput( _In_ bool bEnable ),11,10,6,3,1,1,0,2
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,DXUTStopRumbleOnAllControllers(),18,16,11,6,2,1,0,2
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,MAKE_SRGB( _In_ DXGI_FORMAT format ),39,31,12,11,8,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,MAKE_TYPELESS( _In_ DXGI_FORMAT format ),109,89,23,22,20,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.cpp,"DXUTSnapD3D11Screenshot( _In_z_ LPCWSTR szFileName, _In_ bool usedds )",30,23,16,8,7,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\ScreenGrab.cpp,safe_handle( HANDLE h ),1,1,1,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\ScreenGrab.cpp,BitsPerPixel( _In_ DXGI_FORMAT fmt ),156,141,16,15,15,1,0,3
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\ScreenGrab.cpp,IsCompressed( _In_ DXGI_FORMAT fmt ),29,28,4,3,1,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\ScreenGrab.cpp,"GetSurfaceInfo( _In_ size_t width, _In_ size_t height, _In_ DXGI_FORMAT fmt, _Out_opt_ size_t* outNumBytes, _Out_opt_ size_t* outRowBytes, _Out_opt_ size_t* outNumRows )",131,120,63,14,11,2,0,18
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\ScreenGrab.cpp,EnsureNotTypeless( DXGI_FORMAT fmt ),25,24,22,1,0,0,1,9
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\ScreenGrab.cpp,"CaptureTexture( _In_ ID3D11DeviceContext* pContext, _In_ ID3D11Resource* pSource, _Inout_ D3D11_TEXTURE2D_DESC& desc, _Inout_ ComPtr<ID3D11Texture2D>& pStaging )",90,66,48,20,21,0,3,35
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\ScreenGrab.cpp,_GetWIC(),53,46,16,8,6,0,1,14
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\ScreenGrab.cpp,"DirectX::SaveDDSTextureToFile( _In_ ID3D11DeviceContext* pContext, _In_ ID3D11Resource* pSource, _In_z_ LPCWSTR fileName )",147,118,92,26,23,12,6,53
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\ScreenGrab.cpp,"DirectX::SaveWICTextureToFile( _In_ ID3D11DeviceContext* pContext, _In_ ID3D11Resource* pSource, _In_ REFGUID guidContainerFormat, _In_z_ LPCWSTR fileName, _In_opt_ const GUID* targetFormat, _In_opt_ std::function<void(IPropertyBag2*)> setCustomProps )",267,214,142,64,41,5,12,81
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\WICTextureLoader.cpp,"SetDebugObjectName(_In_ ID3D11DeviceChild* resource, _In_ const char (&name)[TNameLength])",7,7,4,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\WICTextureLoader.cpp,_GetWIC(),53,46,16,8,6,0,1,14
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\WICTextureLoader.cpp,_WICToDXGI( const GUID& guid ),16,14,6,7,2,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\WICTextureLoader.cpp,_WICBitsPerPixel( REFGUID targetGuid ),25,19,13,13,6,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\WICTextureLoader.cpp,MakeSRGB( _In_ DXGI_FORMAT format ),27,20,10,9,7,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\WICTextureLoader.cpp,"CreateTextureFromWIC( _In_ ID3D11Device* d3dDevice, _In_opt_ ID3D11DeviceContext* d3dContext, _In_ IWICBitmapFrameDecode *frame, _In_ size_t maxsize, _In_ D3D11_USAGE usage, _In_ unsigned int bindFlags, _In_ unsigned int cpuAccessFlags, _In_ unsigned int miscFlags, _In_ bool forceSRGB, _Out_opt_ ID3D11Resource** texture, _Out_opt_ ID3D11ShaderResourceView** textureView )",347,283,174,73,44,4,20,168
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\WICTextureLoader.cpp,"DirectX::CreateWICTextureFromMemory( ID3D11Device* d3dDevice, const uint8_t* wicData, size_t wicDataSize, ID3D11Resource** texture, ID3D11ShaderResourceView** textureView, size_t maxsize )",4,4,2,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\WICTextureLoader.cpp,"DirectX::CreateWICTextureFromMemory( ID3D11Device* d3dDevice, ID3D11DeviceContext* d3dContext, const uint8_t* wicData, size_t wicDataSize, ID3D11Resource** texture, ID3D11ShaderResourceView** textureView, size_t maxsize )",4,4,2,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\WICTextureLoader.cpp,"DirectX::CreateWICTextureFromMemoryEx( ID3D11Device* d3dDevice, const uint8_t* wicData, size_t wicDataSize, size_t maxsize, D3D11_USAGE usage, unsigned int bindFlags, unsigned int cpuAccessFlags, unsigned int miscFlags, bool forceSRGB, ID3D11Resource** texture, ID3D11ShaderResourceView** textureView )",4,4,2,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\WICTextureLoader.cpp,"DirectX::CreateWICTextureFromMemoryEx( ID3D11Device* d3dDevice, ID3D11DeviceContext* d3dContext, const uint8_t* wicData, size_t wicDataSize, size_t maxsize, D3D11_USAGE usage, unsigned int bindFlags, unsigned int cpuAccessFlags, unsigned int miscFlags, bool forceSRGB, ID3D11Resource** texture, ID3D11ShaderResourceView** textureView )",63,49,28,23,12,0,2,7
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\WICTextureLoader.cpp,"DirectX::CreateWICTextureFromFile( ID3D11Device* d3dDevice, const wchar_t* fileName, ID3D11Resource** texture, ID3D11ShaderResourceView** textureView, size_t maxsize )",4,4,2,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\WICTextureLoader.cpp,"DirectX::CreateWICTextureFromFile( ID3D11Device* d3dDevice, ID3D11DeviceContext* d3dContext, const wchar_t* fileName, ID3D11Resource** texture, ID3D11ShaderResourceView** textureView, size_t maxsize )",4,4,2,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\WICTextureLoader.cpp,"DirectX::CreateWICTextureFromFileEx( ID3D11Device* d3dDevice, const wchar_t* fileName, size_t maxsize, D3D11_USAGE usage, unsigned int bindFlags, unsigned int cpuAccessFlags, unsigned int miscFlags, bool forceSRGB, ID3D11Resource** texture, ID3D11ShaderResourceView** textureView )",4,4,2,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\WICTextureLoader.cpp,"DirectX::CreateWICTextureFromFileEx( ID3D11Device* d3dDevice, ID3D11DeviceContext* d3dContext, const wchar_t* fileName, size_t maxsize, D3D11_USAGE usage, unsigned int bindFlags, unsigned int cpuAccessFlags, unsigned int miscFlags, bool forceSRGB, ID3D11Resource** texture, ID3D11ShaderResourceView** textureView )",80,70,30,17,9,0,1,2
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUT.h,V(x),1,1,2,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUT.h,V_RETURN(x),1,1,2,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUT.h,V(x),1,1,1,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUT.h,V_RETURN(x),1,1,2,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUT.h,SAFE_DELETE(p),1,1,2,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUT.h,SAFE_DELETE_ARRAY(p),1,1,2,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUT.h,SAFE_RELEASE(p),1,1,2,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.h,"DXUT_SetDebugName( _In_ IDXGIObject* pObj, _In_z_ const CHAR* pstrName )",3,3,2,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.h,"DXUT_SetDebugName( _In_ ID3D11Device* pObj, _In_z_ const CHAR* pstrName )",3,3,2,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Core\DXUTmisc.h,"DXUT_SetDebugName( _In_ ID3D11DeviceChild* pObj, _In_z_ const CHAR* pstrName )",3,3,2,1,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,CD3DArcBall::CD3DArcBall(),10,8,8,0,2,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,CD3DArcBall::Reset(),13,11,11,0,2,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,"CD3DArcBall::OnBegin( _In_ int nX, _In_ int nY )",13,11,6,1,0,0,2,13
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,"CD3DArcBall::OnMove( _In_ int nX, _In_ int nY )",12,10,8,1,2,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,CD3DArcBall::OnEnd(),2,2,2,0,0,0,0,0
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,"CD3DArcBall::HandleMessages( HWND hWnd, UINT uMsg, WPARAM wParam, LPARAM lParam )",75,62,39,11,9,1,4,31
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,CBaseCamera::CBaseCamera(),21,13,13,0,6,0,2,8
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,"CBaseCamera::SetViewParams( FXMVECTOR vEyePt, FXMVECTOR vLookatPt )",22,13,13,0,5,0,4,41
F:\papter datasets\Dynamic Shader Linkage Win32 Sample\C++\DXUT\Optional\DXUTcamera.cpp,"CBaseCamera::SetProjParams( float fFOV, float fAspect, float fNearPlane, float fFarPlane )",9,7,7,0,1,0,1,6
