File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
F:\papter datasets\Development\stats\7zip\GUI\CompressDialog.cpp,CCompressDialog::GetEncryptionMethodSpec(),9,9,7,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CompressDialog.cpp,"CCompressDialog::AddDictionarySize(UInt32 size, bool kilo, bool maga)",18,18,13,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CompressDialog.cpp,CCompressDialog::AddDictionarySize(UInt32 size),9,9,5,6,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CompressDialog.cpp,CCompressDialog::SetDictionary(),139,137,78,31,1,0,1,2
F:\papter datasets\Development\stats\7zip\GUI\CompressDialog.cpp,"CCompressDialog::GetComboValue(NWindows::NControl::CComboBox &c, int defMax)",4,4,3,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CompressDialog.cpp,CCompressDialog::GetLevel2(),5,5,4,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CompressDialog.cpp,CCompressDialog::AddOrder(UInt32 size),6,6,6,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CompressDialog.cpp,CCompressDialog::SetOrder(),98,98,54,25,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CompressDialog.cpp,CCompressDialog::GetOrderMode(),8,8,4,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CompressDialog.cpp,CCompressDialog::SetSolidBlockSize(),47,42,31,10,5,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CompressDialog.cpp,CCompressDialog::SetNumThreads(),37,33,24,6,4,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CompressDialog.cpp,"CCompressDialog::GetMemoryUsage(UInt32 dictionary, UInt64 &decompressMemory)",97,94,64,19,3,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CompressDialog.cpp,CCompressDialog::GetMemoryUsage(UInt64 &decompressMemory),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CompressDialog.cpp,"CCompressDialog::PrintMemUsage(UINT res, UInt64 value)",11,11,9,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CompressDialog.cpp,CCompressDialog::SetMemoryUsage(),5,5,5,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CompressDialog.cpp,CCompressDialog::SetParams(),9,9,7,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CompressDialog.cpp,CCompressDialog::SaveOptionsInMem(),14,14,14,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CompressDialog.cpp,CCompressDialog::GetFormatIndex(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CopyCoder.cpp,CCopyCoder::~CCopyCoder(),2,2,2,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CopyCoder.cpp,"CCopyCoder::Code(ISequentialInStream *inStream, ISequentialOutStream *outStream, const UInt64 * , const UInt64 *outSize, ICompressProgressInfo *progress)",29,28,16,11,1,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CopyCoder.cpp,CCopyCoder::GetInStreamProcessedSize(UInt64 *value),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CopyCoder.cpp,"CopyStream(ISequentialInStream *inStream, ISequentialOutStream *outStream, ICompressProgressInfo *progress)",3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CreateCoder.cpp,RegisterCodec(const CCodecInfo *codecInfo),3,3,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CreateCoder.cpp,"ReadNumberOfStreams(ICompressCodecsInfo *codecsInfo, UInt32 index, PROPID propID, UInt32 &res)",10,10,7,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CreateCoder.cpp,"ReadIsAssignedProp(ICompressCodecsInfo *codecsInfo, UInt32 index, PROPID propID, bool &res)",10,10,7,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CreateCoder.cpp,"LoadExternalCodecs(ICompressCodecsInfo *codecsInfo, CObjectVector<CCodecInfoEx> &externalCodecs)",33,26,20,5,3,1,4,14
F:\papter datasets\Development\stats\7zip\GUI\CreateCoder.cpp,"FindMethod( #ifdef EXTERNAL_CODECS ICompressCodecsInfo * , const CObjectVector<CCodecInfoEx> *externalCodecs, #endif const UString &name, CMethodId &methodId, UInt32 &numInStreams, UInt32 &numOutStreams)",28,28,17,8,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CreateCoder.cpp,"FindMethod( #ifdef EXTERNAL_CODECS ICompressCodecsInfo * , const CObjectVector<CCodecInfoEx> *externalCodecs, #endif CMethodId methodId, UString &name)",24,24,13,8,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CreateCoder.cpp,"CreateCoder( DECL_EXTERNAL_CODECS_LOC_VARS CMethodId methodId, CMyComPtr<ICompressFilter> &filter, CMyComPtr<ICompressCoder> &coder, CMyComPtr<ICompressCoder2> &coder2, bool encode, bool onlyCoder)",91,89,48,27,2,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CreateCoder.cpp,"CreateCoder( DECL_EXTERNAL_CODECS_LOC_VARS CMethodId methodId, CMyComPtr<ICompressCoder> &coder, CMyComPtr<ICompressCoder2> &coder2, bool encode)",6,6,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CreateCoder.cpp,"CreateCoder( DECL_EXTERNAL_CODECS_LOC_VARS CMethodId methodId, CMyComPtr<ICompressCoder> &coder, bool encode)",7,7,4,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\CreateCoder.cpp,"CreateFilter( DECL_EXTERNAL_CODECS_LOC_VARS CMethodId methodId, CMyComPtr<ICompressFilter> &filter, bool encode)",7,7,4,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\DefaultName.cpp,"GetDefaultName3(const UString &fileName, const UString &extension, const UString &addSubExtension)",18,17,10,9,1,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\DefaultName.cpp,"GetDefaultName2(const UString &fileName, const UString &extension, const UString &addSubExtension)",4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\Dialog.cpp,"DialogProcedure(HWND dialogHWND, UINT message, WPARAM wParam, LPARAM lParam)",11,11,8,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\Dialog.cpp,"CDialog::OnMessage(UINT message, WPARAM wParam, LPARAM lParam)",21,11,9,1,0,0,10,12
F:\papter datasets\Development\stats\7zip\GUI\Dialog.cpp,"CDialog::OnCommand(WPARAM wParam, LPARAM lParam)",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\Dialog.cpp,"CDialog::OnCommand(int code, int itemID, LPARAM lParam)",4,4,3,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\Dialog.cpp,"CDialog::OnButtonClicked(int buttonID, HWND )",9,9,7,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\Dialog.cpp,GetWorkAreaRect(RECT *rect),3,2,2,1,0,0,1,5
F:\papter datasets\Development\stats\7zip\GUI\Dialog.cpp,"IsDialogSizeOK(int xSize, int ySize)",13,11,9,1,1,0,1,10
F:\papter datasets\Development\stats\7zip\GUI\Dialog.cpp,CDialog::NormalizeSize(bool fullNormalize),29,29,21,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\Dialog.cpp,CDialog::NormalizePosition(),6,6,5,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\Dialog.cpp,"CModelessDialog::Create(LPCTSTR templateName, HWND parentWindow)",6,6,5,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\Dialog.cpp,"CModalDialog::Create(LPCTSTR templateName, HWND parentWindow)",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\Dialog.cpp,"CModelessDialog::Create(LPCWSTR templateName, HWND parentWindow)",21,21,14,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\Dialog.cpp,"CModalDialog::Create(LPCWSTR templateName, HWND parentWindow)",13,13,9,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\DLL.cpp,CLibrary::Free(),7,7,5,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\DLL.cpp,"CLibrary::LoadEx(CFSTR path, DWORD flags)",14,14,7,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\DLL.cpp,CLibrary::Load(CFSTR path),14,14,7,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\DLL.cpp,MyGetModuleFileName(FString &path),28,28,18,6,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\DLL.cpp,GetModuleDirPrefix(),9,9,6,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\EnumDirItems.cpp,"AddDirFileInfo(int phyParent, int logParent, const NFind::CFileInfo &fi, CObjectVector<CDirItem> &dirItems)",11,11,11,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\EnumDirItems.cpp,"CDirItems::GetPrefixesPath(const CIntVector &parents, int index, const UString &name) const",19,19,16,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\EnumDirItems.cpp,CDirItems::GetPhyPath(int index) const,3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\EnumDirItems.cpp,CDirItems::GetLogPath(int index) const,3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\EnumDirItems.cpp,CDirItems::ReserveDown(),5,5,5,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\EnumDirItems.cpp,"CDirItems::AddPrefix(int phyParent, int logParent, const UString &prefix)",4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\EnumDirItems.cpp,CDirItems::DeleteLastPrefix(),4,4,4,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\EnumDirItems.cpp,"CDirItems::EnumerateDirectory(int phyParent, int logParent, const FString &phyPrefix, FStringVector &errorPaths, CRecordVector<DWORD> &errorCodes)",22,22,15,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\EnumDirItems.cpp,"CDirItems::EnumerateDirItems2(const FString &phyPrefix, const UString &logPrefix, const FStringVector &filePaths, FStringVector &errorPaths, CRecordVector<DWORD> &errorCodes)",32,31,23,4,1,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\EnumDirItems.cpp,"EnumerateDirItems_Spec(const NWildcard::CCensorNode &curNode, int phyParent, int logParent, const FString &curFolderName, const FString &phyPrefix, const UStringVector &addArchivePrefix, CDirItems &dirItems, bool enterToSubFolders, IEnumDirItemCallback *callback, FStringVector &errorPaths, CRecordVector<DWORD> &errorCodes)",9,9,7,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\EnumDirItems.cpp,"EnumerateDirItems(const NWildcard::CCensorNode &curNode, int phyParent, int logParent, const FString &phyPrefix, const UStringVector &addArchivePrefix, CDirItems &dirItems, bool enterToSubFolders, IEnumDirItemCallback *callback, FStringVector &errorPaths, CRecordVector<DWORD> &errorCodes)",160,146,91,39,10,1,4,33
F:\papter datasets\Development\stats\7zip\GUI\EnumDirItems.cpp,"EnumerateItems( const NWildcard::CCensor &censor, CDirItems &dirItems, IEnumDirItemCallback *callback, FStringVector &errorPaths, CRecordVector<DWORD> &errorCodes)",10,10,7,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\Error.cpp,"MyFormatMessage(DWORD errorCode, UString &message)",22,22,10,6,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\Error.cpp,MyFormatMessageW(DWORD errorCode),15,15,11,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\Extract.cpp,"DecompressArchive( const CArc &arc, UInt64 packSize, const NWildcard::CCensorNode &wildcardCensor, const CExtractOptions &options, IExtractCallbackUI *callback, CArchiveExtractCallback *extractCallbackSpec, UString &errorMessage, UInt64 &stdInProcessed)",73,62,35,13,8,0,3,8
F:\papter datasets\Development\stats\7zip\GUI\Extract.cpp,"DecompressArchives( CCodecs *codecs, const CIntVector &formatIndices, UStringVector &arcPaths, UStringVector &arcPathsFull, const NWildcard::CCensorNode &wildcardCensor, const CExtractOptions &options, IOpenCallbackUI *openCallback, IExtractCallbackUI *extractCallback, UString &errorMessage, CDecompressStat &stat)",152,139,87,27,13,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,CExtractCallbackImp::~CExtractCallbackImp(),1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,CExtractCallbackImp::Init(),7,7,5,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,CExtractCallbackImp::AddErrorMessage(LPCWSTR message),3,3,3,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,CExtractCallbackImp::SetNumFiles(UInt64 #ifndef _SFX numFiles #endif ),5,5,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,CExtractCallbackImp::SetTotal(UInt64 total),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,CExtractCallbackImp::SetCompleted(const UInt64 *value),5,5,4,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,CExtractCallbackImp::Open_CheckBreak(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,"CExtractCallbackImp::Open_SetTotal(const UInt64 * , const UInt64 * )",3,2,2,1,0,0,1,5
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,"CExtractCallbackImp::Open_SetCompleted(const UInt64 * , const UInt64 * )",4,3,3,1,0,0,1,5
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,CExtractCallbackImp::Open_CryptoGetTextPassword(BSTR *password),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,CExtractCallbackImp::Open_GetPasswordIfAny(UString &password),4,4,3,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,CExtractCallbackImp::Open_WasPasswordAsked(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,CExtractCallbackImp::Open_ClearPasswordWasAskedFlag(),2,2,2,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,"CExtractCallbackImp::SetRatioInfo(const UInt64 *inSize, const UInt64 *outSize)",3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,"CExtractCallbackImp::AskOverwrite( const wchar_t *existName, const FILETIME *existTime, const UInt64 *existSize, const wchar_t *newName, const FILETIME *newTime, const UInt64 *newSize, Int32 *answer)",25,21,19,2,4,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,"CExtractCallbackImp::PrepareOperation(const wchar_t *name, bool isFolder, Int32 , const UInt64 * )",3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,CExtractCallbackImp::MessageError(const wchar_t *message),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,"CExtractCallbackImp::MessageError(const char *message, const FString &path)",2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,CExtractCallbackImp::ShowMessage(const wchar_t *message),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,"CExtractCallbackImp::SetOperationResult(Int32 operationResult, bool encrypted)",52,52,25,11,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,CExtractCallbackImp::BeforeOpen(const wchar_t *name),6,6,4,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,CExtractCallbackImp::SetCurrentFilePath2(const wchar_t *path),6,6,4,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,CExtractCallbackImp::SetCurrentFilePath(const wchar_t *path),8,8,5,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,"CExtractCallbackImp::OpenResult(const wchar_t *name, HRESULT result, bool encrypted)",34,34,18,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,CExtractCallbackImp::ThereAreNoFiles(),2,2,2,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,CExtractCallbackImp::ExtractResult(HRESULT result),9,9,7,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,CExtractCallbackImp::SetPassword(const UString &password),4,4,4,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,CExtractCallbackImp::CryptoGetTextPassword(BSTR *password),20,20,12,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractCallback.cpp,"CExtractCallbackImp::AskWrite( const wchar_t *srcPath, Int32 srcIsFolder, const FILETIME *srcTime, const UInt64 *srcSize, const wchar_t *destPath, BSTR *destPathResult, Int32 *writeAnswer)",83,78,44,23,4,0,1,2
F:\papter datasets\Development\stats\7zip\GUI\ExtractDialog.cpp,"AddComboItems(NWindows::NControl::CComboBox &combo, const CIDLangPair *items, int numItems, const int *values, int curVal)",12,12,9,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractDialog.cpp,CExtractDialog::OnInit(),72,39,25,2,17,0,16,28
F:\papter datasets\Development\stats\7zip\GUI\ExtractDialog.cpp,CExtractDialog::UpdatePasswordControl(),6,6,5,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractDialog.cpp,"CExtractDialog::OnButtonClicked(int buttonID, HWND buttonHWND)",23,15,8,4,0,0,8,19
F:\papter datasets\Development\stats\7zip\GUI\ExtractDialog.cpp,CExtractDialog::OnButtonSetPath(),11,11,8,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractDialog.cpp,"AddUniqueString(UStringVector &list, const UString &s)",5,5,3,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractDialog.cpp,CExtractDialog::OnOK(),55,44,26,5,10,0,1,3
F:\papter datasets\Development\stats\7zip\GUI\ExtractDialog.cpp,CExtractDialog::OnHelp(),3,3,3,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractGUI.cpp,"AddValuePair(UINT resourceID, UInt32 langID, UInt64 value, UString &s)",7,7,7,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractGUI.cpp,"AddSizePair(UINT resourceID, UInt32 langID, UInt64 value, UString &s)",11,11,11,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractGUI.cpp,CThreadExtracting::ProcessVirt(),31,28,21,3,3,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractGUI.cpp,"ExtractGUI( CCodecs *codecs, const CIntVector &formatIndices, UStringVector &archivePaths, UStringVector &archivePathsFull, const NWildcard::CCensorNode &wildcardCensor, CExtractOptions &options, bool showDialog, bool &messageWasDisplayed, CExtractCallbackImp *extractCallback, HWND hwndParent)",85,59,43,10,11,0,15,30
F:\papter datasets\Development\stats\7zip\GUI\ExtractingFilePath.cpp,ReplaceIncorrectChars(const UString &s),17,17,10,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractingFilePath.cpp,"CheckTail(const UString &name, int len)",7,7,6,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractingFilePath.cpp,"CheckNameNum(const UString &name, const wchar_t *reservedName)",10,10,7,7,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractingFilePath.cpp,IsSupportedName(const UString &name),15,15,9,8,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractingFilePath.cpp,GetCorrectFileName(const UString &path),4,4,3,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractingFilePath.cpp,MakeCorrectPath(UStringVector &pathParts),16,16,8,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractingFilePath.cpp,MakePathNameFromParts(const UStringVector &parts),9,9,6,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractingFilePath.cpp,GetCorrectFsPath(const UString &path),7,7,4,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\ExtractingFilePath.cpp,GetCorrectFullFsPath(const UString &path),14,14,8,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,MyGetWindowsDirectory(FString &path),19,19,13,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,MyGetSystemDirectory(FString &path),19,19,13,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,"SetDirTime(CFSTR fileName, const FILETIME *cTime, const FILETIME *aTime, const FILETIME *mTime)",27,26,13,6,1,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,"GetLongPaths(CFSTR s1, CFSTR s2, UString &d1, UString &d2)",9,9,6,7,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,"MySetFileAttributes(CFSTR fileName, DWORD fileAttributes)",19,19,8,8,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,MyRemoveDirectory(CFSTR path),19,19,8,8,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,"MyMoveFile(CFSTR existFileName, CFSTR newFileName)",19,19,8,8,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,MyCreateDirectory(CFSTR path),22,22,9,9,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,CreateComplexDirectory(CFSTR _aPathName),41,41,25,21,0,2,0,5
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,DeleteFileAlways(CFSTR name),21,21,9,10,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,"RemoveDirectorySubItems2(const FString pathPrefix, const NFind::CFileInfo &fileInfo)",4,4,3,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,RemoveDirectoryWithSubItems(const FString &path),12,12,8,6,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,"MyGetFullPathName(CFSTR fileName, FString &resFullPath)",3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,GetLastPart(CFSTR path),9,9,6,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,"AddTrailingDots(CFSTR oldPath, FString &newPath)",13,13,10,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,"MyGetFullPathName(CFSTR fileName, FString &resFullPath)",44,44,30,11,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,MySetCurrentDirectory(CFSTR path),11,11,5,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,MyGetCurrentDirectory(FString &path),20,20,14,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,"GetFullPathAndSplit(CFSTR path, FString &resDirPrefix, FString &resFileName)",11,11,8,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,"GetOnlyDirPrefix(CFSTR path, FString &resDirPrefix)",3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,MyGetTempPath(FString &path),20,20,14,2,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,"CreateTempFile(CFSTR prefix, bool addRandom, FString &path, NIO::COutFile *outFile)",50,50,31,15,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,"CTempFile::Create(CFSTR prefix, NIO::COutFile *outFile)",7,7,5,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,"CTempFile::CreateRandomInTempFolder(CFSTR namePrefix, NIO::COutFile *outFile)",10,10,7,7,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,CTempFile::Remove(),5,5,4,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,"CTempFile::MoveTo(CFSTR name, bool deleteDestBefore)",7,7,4,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,CTempDir::Create(CFSTR prefix),10,10,7,7,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileDir.cpp,CTempDir::Remove(),5,5,4,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileFind.cpp,CFileInfo::IsDots() const,6,6,4,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileFind.cpp,"ConvertWIN32_FIND_DATA_To_FileInfo(const WIN32_FIND_DATAW &fd, CFileInfo &fi)",3,3,3,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileFind.cpp,GetCurrentCodePage(),1,1,1,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileFind.cpp,"ConvertWIN32_FIND_DATA_To_FileInfo(const WIN32_FIND_DATA &fd, CFileInfo &fi)",3,3,3,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileFind.cpp,CFindFile::Close(),7,7,5,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileFind.cpp,"CFindFile::FindFirst(CFSTR wildcard, CFileInfo &fi)",30,30,16,10,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileFind.cpp,CFindFile::FindNext(CFileInfo &fi),18,18,10,6,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileFind.cpp,CFileInfoBase::Clear(),6,6,6,0,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileFind.cpp,CFileInfo::Find(CFSTR wildcard),57,57,34,16,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileFind.cpp,DoesFileExist(CFSTR name),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileFind.cpp,DoesDirExist(CFSTR name),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileFind.cpp,DoesFileOrDirExist(CFSTR name),3,3,3,1,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileFind.cpp,CEnumerator::NextAny(CFileInfo &fi),5,5,3,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileFind.cpp,CEnumerator::Next(CFileInfo &fi),8,8,4,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileFind.cpp,"CEnumerator::Next(CFileInfo &fi, bool &found)",8,8,6,3,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileFind.cpp,CFindChangeNotification::Close(),7,7,5,5,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileFind.cpp,"CFindChangeNotification::FindFirst(CFSTR pathName, bool watchSubtree, DWORD notifyFilter)",18,18,8,4,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileFind.cpp,MyGetLogicalDriveStrings(CObjectVector<FString> &driveStrings),51,51,31,15,0,0,0,0
F:\papter datasets\Development\stats\7zip\GUI\FileIO.cpp,IsDeviceName(CFSTR n),21,20,10,14,0,0,1,8
F:\papter datasets\Development\stats\7zip\GUI\FileIO.cpp,"GetLongPathBase(CFSTR s, UString &res)",24,23,16,8,1,0,0,0
